Page ID,Page name,Disclaimer,Amount spent (VND)
109667435240948,,These ads ran without a disclaimer,4872
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,3441
109850575214128,Trang Sức Khỏe,These ads ran without a disclaimer,2908
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,2362
111831663772285,BOMvn,BOMvn,1534
105578337737358,Lulu Occi,These ads ran without a disclaimer,583
654095561592004,VyVy,These ads ran without a disclaimer,238
919479674872321,Báo Nghệ An,Báo Nghệ An,222
105845511087981,TRUYỀN HÌNH AN VIÊN,These ads ran without a disclaimer,142
110900254400342,KR,These ads ran without a disclaimer,≤100
107549978768704,Chiến thần Review,These ads ran without a disclaimer,≤100
