Page ID,Page name,Disclaimer,Amount spent (HTG)
106029341955124,Livre - L'Organisation mondiale des douanes,These ads ran without a disclaimer,≤100
681614015247190,Caribbean National Weekly,These ads ran without a disclaimer,≤100
102014645867869,lipalot.ht,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
563065237146155,Latindadd,These ads ran without a disclaimer,≤100
