Page ID,Page name,Disclaimer,Amount spent (AOA)
446295892120473,Cosveticschool by Svetlana Smolyansky,These ads ran without a disclaimer,≤100
1891933867730555,"Fujian, China",These ads ran without a disclaimer,≤100
101014586118927,Apkshop,Graciete De Carvalho Faustino,≤100
