Page ID,Page name,Disclaimer,Amount spent (JPY)
453490164841567,TCB - 東京中央美容外科,These ads ran without a disclaimer,≤100
450923665041182,めちゃコミック（めちゃコミ）,These ads ran without a disclaimer,≤100
102340592602653,N channel33,These ads ran without a disclaimer,≤100
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,≤100
298060150283457,大分県日出町,大分県日出町,≤100
494788643877212,NEC （日本電気株式会社）,These ads ran without a disclaimer,≤100
1904070096535109,スマート選挙,株式会社センキョ,≤100
475681929154100,国連UNHCR協会,国連UNHCR協会,≤100
108136530968730,おねがい社長！,These ads ran without a disclaimer,≤100
108651618963748,Fyyoiu.xyz-3,These ads ran without a disclaimer,≤100
413847335481057,起業の学校 Willfu 社会人講座,These ads ran without a disclaimer,≤100
