Page ID,Page name,Disclaimer,Amount spent (HTG)
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,362
102082139313736,Spyn Inc,These ads ran without a disclaimer,≤100
798697923826746,NOOR International French,These ads ran without a disclaimer,≤100
