Page ID,Page name,Disclaimer,Amount spent (CRC)
102851155670931,mUEve,mUEve,2240
265843867173714,La Revista,La Revista,2045
102084562479533,Digital506,Digital506,857
117476041631671,AmCham Costa Rica,AmCham Costa Rica,560
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,560
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,560
102643532445938,Ada Acuña - Diputada,Jacqui Solano,345
113738186940566,Sara Cecilia Parra S.,These ads ran without a disclaimer,≤100
375281245833162,Televisión Española Internacional (TVE Internacional),These ads ran without a disclaimer,≤100
1744911689126391,12up,These ads ran without a disclaimer,≤100
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,≤100
