Page ID,Page name,Disclaimer,Amount spent (XCD)
620112028325862,Hon Jamale Pringle - Leader of the Opposition,United Progressive Party,≤100
486723854867439,MYUPP,United Progressive Party,≤100
251067568809208,St. John's Rural North,Angelica Ayoka O'Donoghue,≤100
103857448157674,Michael M. Joseph,Michael M. Joseph,≤100
153371894688575,World Bank,These ads ran without a disclaimer,≤100
