Page ID,Page name,Disclaimer,Amount spent (GBP)
9250349228,Greenpeace UK,Greenpeace,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
7715002593,UNICEF UK,Unicef UK,≤100
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,≤100
103381169276457,Galaxy Top,These ads ran without a disclaimer,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
64955332909,Sage,Sage,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
799576543492660,The Week Junior,The Week Junior,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
108438342071509,Samantha Dixon,The Labour Party,≤100
