Page ID,Page name,Disclaimer,Amount spent (VEF)
564188034075673,Roberto Enriquez,an advertiser in Venezuela,1524997
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,854998
209596159055433,Clase Ejecutiva UC,These ads ran without a disclaimer,2116
102021839483261,Emprendeahora,These ads ran without a disclaimer,≤100
113588458313923,unidoschristopherprasadymarcia,These ads ran without a disclaimer,≤100
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
114520811561002,Benjamín Rausseo Presidente,These ads ran without a disclaimer,≤100
193260427505090,Mack Trucks Latinoamérica,These ads ran without a disclaimer,≤100
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,≤100
