Page ID,Page name,Disclaimer,Amount spent (HUF)
101581945499216,Budapest Beszél,Budapest Beszél,161368
102414628645144,Korondy Tamás,Megafon,102186
120370174702378,Magyarország Kormánya,Magyarország Kormánya,100918
118152054556475,Deák Dániel,Megafon,80358
503614639975773,Trombitás Kristóf,Megafon,67262
224274995688487,Bohár Dániel - Riporter,Megafon,59807
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,45156
294815374340858,Donáth Anna,Donáth Anna - Momentum,44878
543788999005363,ORIGO,Mediaworks Hungary Zrt.,32567
1487569941539650,Tanítanék,Humán Platform,30704
2552532618151148,Újpesti Hírek,Újpesti Hírek,30606
294815374340858,Donáth Anna,Momentum Mozgalom,28842
76748198685,Budapest Pride,Budapest Pride,23630
178362315106,European Parliament,European Parliament,23398
103946674951254,Kötter Tamás,Megafon,22750
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,21748
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,21662
128596180810227,Stefi Déri,Megafon,19328
1534911313439123,Ripost,Ripost,19120
191461774219575,hirado.hu,hirado.hu,18707
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,18148
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,17993
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,14984
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,13990
122074554119,EU Social,EU Social,11908
1880809845328535,Dobrev Klára,Demokratikus Koalíció,10711
1944720419101498,Dr. Lévai István Zoltán,Fidesz,9449
264517713636590,PestiSracok.hu,PestiSrácok.hu,9109
131283758531,HVG,HVG Kiadó ZRt.,8541
105140281027554,Hírnyolc,Hírnyolc,7979
276433769708848,Szabó-Kellner Katalin,LMP - Magyarország Zöld Pártja,7322
329444931109132,Őrsi Gergely,Őrsi Gergely,7100
112694594992064,Mehr Licht,Mehr Licht,6777
203389926415069,Magyar Honvédség,Magyar Honvédség,6672
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,6626
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,5049
105426960813144,Gergely Bálint,Momentum Mozgalom,5043
116609705085092,BP18,BP18,4982
248172631940,Mandiner,Mediaworks Hungary Zrt.,4683
451844608304228,Metropol,Metropol,4598
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,4483
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,4332
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs Szemere és Ganztelep,4234
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,4233
594088897289853,Alapjogokért Központ,Alapjogokért Központ,4110
100401808007704,EzaLényeg.hu,EzaLényeg.hu,3885
206019132847578,DK III. kerület,Demokratikus Koalíció,3885
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,3789
221761091331222,Danube Institute,Danube Institute,3606
101646642494867,Kristály,Kristály,3599
106780639081845,Huber András,Huber András,3218
1239893846155692,Tompos Márton,Momentum Mozgalom,3157
104713558981109,Elekes Tamás,Elekes Tamás,3067
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,2868
114459958225789,Újpesti Megmondó,Újpesti Megmondó,2811
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,2777
618962048554434,Havasi Gábor,Momentum Mozgalom,2658
112787406750297,Bese Ferenc,Bese Ferenc,2621
197203437879379,Szaniszló Sándor,Pestszentlőrinc-Pestszentimre polgármestere,2574
100688334643220,Tonzor Péter,Demokratikus Koalíció,2497
125526380986153,MKKP Budapest,Magyar Kétfarkú Kutya Párt,2496
103478164920832,Rubicon Intézet,Rubicon Intézet,2434
293410494975,Republikon Intézet,Republikon Alapítvány,2420
107028251892360,Zugló Beszél,Zugló Beszél,2390
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,2349
762305787130420,Józsefvárosi Fidesz,Józsefvárosi Fidesz,2331
107714692006327,Szájensz Szeánsz,Szájensz Szeánsz,2310
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,2267
115388925185513,Magyar Szocialista Párt,MSZP,2259
751133218288660,XXI. Század Intézet,Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Közalapítvány,2210
105650202498806,Drenyovszky Dániel,Fidesz Pesterzsébet,2204
