Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,1208
439162066281959,Fulltrúaráð sjálfstæðisfélaganna í Rangárvallasýslu,Fulltrúaráð sjálfstæðisfélaganna í Rangárvallasýslu,821
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,546
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,493
152804904889,Samfylkingin,Samfylkingin,192
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,157
154893001218870,ADHD samtökin,ADHD samtökin,154
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,143
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
153705438660098,Þórdís Lóa,Þórdís Þórhallsdóttir,≤100
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,≤100
101388509327100,Extra famous,These ads ran without a disclaimer,≤100
