Page ID,Page name,Disclaimer,Amount spent (SLL)
565225540184937,CGTN,These ads ran without a disclaimer,10000
179370212712433,Suivera,These ads ran without a disclaimer,≤100
193159954041877,New Narratives,These ads ran without a disclaimer,≤100
477385565779582,How to use abortion pill,These ads ran without a disclaimer,≤100
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100
