Page ID,Page name,Disclaimer,Amount spent (INR)
111527528465749,Rao Prem Singh,Rao Prem Singh,20318
108080828884036,Gehlot Phir Se,DesignBoxed,7374
442710802417591,Baljeet Yadav,Baljeet Yadav,4706
995902327142587,Bharat Sharma INC,RFP Digital Media Pvt Ltd,3146
805526169610318,Shubhashray Housing India,shubhashray housing india,2742
242854309081857,Hanuman Beniwal,Hanuman Beniwal,2557
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,2366
107395897271506,Kutumb,Swatantra Verma,2190
404746486258732,Project Nanhi Kali,Project Nanhi Kali,2151
102571638081024,Vipra sena,Pawan Kumar Sharma,2002
168728359825851,HDFC ERGO General Insurance Company Limited,Span Communications,1997
948589071935486,CMO Rajasthan,CMO Rajasthan,1991
102410136024947,CMJAY UTPAL,Utpal Infra project LLP,1572
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,1506
365136584238569,Shiv Deswal,Shiv Deswal,1359
108874798774990,Hanuman Ki Sena - हनुमान की सेना,Hanuman Ki Sena,1310
114048804917784,Hanuman Ki Hunkar - हनुमान की हुंकार,Hanuman Ki Hunkar,1146
106743895658048,राजस्थान मांगे हनुमान,Rajasthan Mange Hanuman,1130
330760810293224,HelpAge India,HelpAge India,1086
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,1050
544920495569144,CP Joshi,CP Joshi,1020
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),984
100647446235574,Bhajpa Ki Bigdi Tigdi,Bhajpa Ki Bigdi Tigdi,939
100764935994274,Mukesh Sharma,Rupali Sharma,890
479998865355592,Aditya Birla Group,Aditya Birla Group,795
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,792
102617005585949,Ashok Jayaram,Vijay S,728
732690090169334,Girdhari Lal Khichar,Girdhari Lal Khichar,722
1559211387686845,Log 9 Materials,Log 9 Materials Scientific Private Limited,709
1436053929837684,Dr. Mahendra Singh Shekhawat,Dr. Mahendra Singh Shekhawat,707
111250540374218,Rajendra Dhirajpura,Khem Chand Yadav,657
1716214961979807,Dr Sarvesh S Joshi,Pawan Kumar Sharma,657
182520075559061,Ramesh Sharma,Cadmax,622
184278081698180,Ashok Gehlot,Ashok Gehlot,614
999917373375145,VD Sharma,VD Sharma,610
100298208421253,Souls Of Rajasthan,Aanchal Gupta,599
170484126349815,Indian Cancer Society,Indian Cancer Society,574
165714096933078,Piyush Goyal,Piyush Goyal,560
186199704897466,RD Foundation,RD Foundation,514
1874185392653723,Cabinet Minister Pramod Jain Bhaya,Rupali Sharma,504
515733388449554,Sunil Parihar,Divyesh Parihar,500
1568965503322927,Aacharya Vijay RatnaSunder Surishwarji,Aacharya Vijay RatnaSunder Surishwarji,482
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Abinash Moharana,436
174283119250672,Save the Children India,Bal Raksha Bharat,420
