Page ID,Page name,Disclaimer,Amount spent (JMD)
118263761241855,medzwidsense,These ads ran without a disclaimer,≤100
111068872040824,Super Quiz,These ads ran without a disclaimer,≤100
162989077434855,Mark J. Golding,Mark J. Golding,≤100
