Page ID,Page name,Disclaimer,Amount spent (PKR)
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,≤100
111378401865271,Jawad Sohrab Malik,Rehma Chaudhary,≤100
388501561700814,Ch Tariq Irshad,Ch Tariq Irshad,≤100
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,≤100
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,≤100
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,≤100
977981842265214,Pukaar,Pukaar,≤100
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,≤100
122578684096711,Usman Ahmad Bhatti,Haider Munir,≤100
105673728468946,Ahmer Rasheed Bhatti,Ahmer Rasheed Bhatti,≤100
105690462092880,MM News,M M DIGITAL (PRIVATE) LIMITED,≤100
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
