Page ID,Page name,Disclaimer,Amount spent (FJD)
104304855324448,Saudi Arabia's Reality,These ads ran without a disclaimer,≤100
106366418121233,Australia Awards Philippines,These ads ran without a disclaimer,≤100
101220519492,Good News from Finland,These ads ran without a disclaimer,≤100
