Page ID,Page name,Disclaimer,Amount spent (JMD)
105986175239619,Sea Creature Love,These ads ran without a disclaimer,≤100
100525605800075,Meet and Greet,These ads ran without a disclaimer,≤100
478297078923452,Big Easy Believer,These ads ran without a disclaimer,≤100
111367981869928,Alric Campbell,Alric Campbell,≤100
