Page ID,Page name,Disclaimer,Amount spent (INR)
104516512296314,Kartikeya Sharma,Kartikeya Sharma,4761
1947296068903392,Vinay Saxena,Manish Soni,4058
101725179390221,Jay Prakash Sharma,Jay Prakash Sharma,3766
123405501008524,Mercedes-Benz India,Mercedes-Benz India,3377
108734862138528,Thug of MP,Thug of MP,2802
296002831234834,Swapnil Kothari,Swapnil Kothari,2299
145755812696400,Tarun Bhanot,Yash Bagh,1848
107395897271506,Kutumb,Swatantra Verma,1765
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),1604
479998865355592,Aditya Birla Group,Aditya Birla Group,1352
109470364774303,Ellorum Nammudan,Ellorum Nammudan,1321
647244058952240,Jaypal Singh Chawda,Jaypal Singh Chawda,1165
1012334315631172,Anil Firojiya,Kapil Jain,1115
167342450557100,Sultan Singh Shekhawat,Sultan Singh Shekhawat,1093
100399135166564,Office of narayan patel,Rajnarayan Gurjar,1044
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,882
528307847248802,Indian National Congress -  Madhya Pradesh,Abhay Tiwari,791
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,784
685881558130468,Kamal Nath,Abhay Tiwari,752
292954404384524,Gajendra Singh Patel,Gajendra Singh Patel,702
347491322323043,Ramesh Bhatere Lodhi Page,Ramesh Bhatere Lodhi Page,700
163025777648018,Shashank Bhargava,Shashank Bhargava,683
139619056644636,Kunwar Saurabh Singh,GOIMCONSULTANCYLLP,679
105200588786709,Amit Pandey GURU,Amit Pandey,676
411129449009589,K.C. Venugopal,K.C. Venugopal,668
101060925009811,Sandeep Jain - संदीप जैन गुड्डा,Sandeep Jain - संदीप जैन गुड्डा,625
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,616
1598548487048992,Basavaraj Bommai,Basavaraj Bommai,608
105522892460788,सच्चे हैं सत्यनारायण- Sache Hai Satyanarayan,Amit Kumar Singh,605
404746486258732,Project Nanhi Kali,Project Nanhi Kali,568
224618077692752,Sanjay Tandon,CosMark Media Pvt Ltd,568
114876844892618,Sir Madam Sarpanch,Parveen,521
174953884087142,Priyanka Penchi,Varun Shivpuriya,507
109463145450928,Vajramooth,Ajinkya Dnyaneshwar Khadse,473
114876844892618,Sir Madam Sarpanch,These ads ran without a disclaimer,469
174953884087142,Priyanka Penchi,Priyanka Penchi,461
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,452
103960295837535,Satyanarayan Khoiwal,Shubham Arendiya,434
1539884952921760,Ravindra Sahu Jhoomarwala,GOIM CONSULTANCY,431
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,426
106227365759622,Durgesh Dhaker,Goldy Tyagi,412
112935705076202,Pradeep Dikhit,Varun Shivpuriya,407
104490101026502,Reena Bourasi Setia,Prabuddh Dubey,397
1469731009833049,Sangram Thopte  संग्राम थोपटे,Varsha Santosh Barge,394
105165261064628,Manoj Singh Thakur,Rajnarayan Gurjar,375
111441078021662,Bhopal Breaking News Wala,BREAKING NEWS WALA,358
106461617679070,Meta,Facebook Inc.,337
189271178483352,Five Lotus Indo German,Five Lotus Indo German,333
445128048892339,Mohit Santosh Verma,Chamansingh Solanki,333
499412673595075,Mousam Bisen Harinkhere,Mousam Bisen Harinkhere,330
2129099363775853,Tejsingh Rathore,Tejsingh Rathore,328
106280825481824,Kundan Pandey,Deepak Vishwkarma,326
103668935441652,महावीर सिंह सिसोदिया,महावीर सिंह सिसोदिया,320
250217725567015,Sumer Singh Garha,Sumer Singh Garha,319
102622482649564,Zebonix Pvt Ltd,Zebonix Pvt Ltd,316
453884384661528,Brijendra Singh Yadav,Devendra Ahirwar,311
105451621518974,Arvind dhakad,Sumit Choudhary,301
103782051383159,School of Politics,School of Politics,294
101195999488389,Raghvendra Singh Tomar,Raghvendra Singh Tomar,292
102753278069949,Karan Murli Morwal,Karan Morwal,289
105928114412670,Yogendra Pratap Rana,Yogendra Pratap Rana,287
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,278
2238940452991193,Santosh Pandey,Kunal Jitendra Ajmera,275
112399491818085,अविरल चल अनुराग,GST Marketing,262
102567782555914,ER. Ram Ashish kushwaha,Ram Ashish Kushwaha,246
111717544909328,ChandraPratap Vishwakarma,Chandra Pratap Vishwakarma,242
103567102688791,Aam Karobari,Kabir Singh Virk,238
104517408640186,Rahul Singh Solanki,Abhishek Singh Chouhan,238
253882521658554,Dr Somya Gurjar,Rajesh Goutam,231
165714096933078,Piyush Goyal,Piyush Goyal,230
1292958904162605,Raksha Santram Saroniya,Ajitesh Kumar Dwivedi,228
104736419210593,PACE INDIA,PACE - PET PACKAGING ASSOCIATION FOR CLEAN ENVIRONMENT,223
204744199661412,Shias of  Hyderabad,Syed Riyazuddin Hyder,220
313868096146297,Virendra Singh Solanki,Virendra Singh Solanki,219
100226310084172,University of Reading,These ads ran without a disclaimer,203
748524122149588,Nishank Jain Ex MLA,Nishank Jain Ex MLA,201
102632585549777,Matrix,Matrix,198
1406676006269693,Kedar Kansana,Kedar Kansana,195
115101598138512,Gokul Das Joshi,Gokul Das Joshi,191
109830814975379,Raghu Parmar,Rinkesh Namdev,190
1785302198354679,Dr. Somendra Tomar,Somendra Singh,183
817607004928968,Narendra Shivaji Patel,Narendra Singh Patel,181
1158740130824398,Vaibhav Pawar,Shivam Tiwari,179
318205675275285,APL Apollo Tubes Limited,APL Apollo Tubes,178
103420838989777,Kirti Shekhar Pathak,Prakhar Kashyap Singh,176
110012960710286,Dheeraj Muniraj,Sivaramakrishna Kolusu,173
21169267101,Give,Give,167
1725015347760242,Harshit Singh Thakur,Sunil Kumar Prajapat,161
