Page ID,Page name,Disclaimer,Amount spent (IDR)
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,374021
23383061178,Prabowo Subianto,indonesia Adil makmur,352423
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,67732
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,65744
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,61515
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,43040
1786219078098113,Hng Jin Gui,These ads ran without a disclaimer,41331
100649018546817,GanjarFans,GanjarFans,32198
111864151754055,Esensi TV,Esensi Tv,28937
1500140530273695,Kimia Farma Care,Kimia Farma,28179
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,16817
101674375744514,Media Cuan,Ipta Apipah,13302
105903795626960,Ruangcuan.com,Ruangcuan.com,11039
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,9304
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,8405
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,7775
582402568517453,Coretan Kehidupan,Coretan Kehidupan,7610
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,5837
312490859193724,mensbatik,Bayu Setayudha,4725
1413233442285275,Prabowo Untuk NKRI,Prabowo NKRI,4309
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,4060
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,4026
102656349157647,Tugimanisme,Tugimanisme,4023
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",3773
110314634068233,Fadilah Bisnis,Fadilah Bisnis,3769
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,3494
104427162506872,Fakta Anies,Fakta Anies,3255
102273039070802,Info Terkini,Muhammad Miftakhunnaim,2722
197545083607941,Harian Kompas,Harian Kompas,2674
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,2641
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,2506
160355148441,Tempo Media,TEMPO,2176
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,2052
173776079818775,Saiful Mujani,Saidiman,2008
104830667806476,Melihat Indonesia,Melihat Indonesia,1867
100145043048185,Ucapan Partai,Ucapan Partai,1729
110375410770134,Kurniawan Eko Susetyo,These ads ran without a disclaimer,1539
101032088630709,Info Seputar Indonesia,These ads ran without a disclaimer,1229
102635291884233,Majalah Tempo,TEMPO,1109
400199510122775,Bank Mandiri,These ads ran without a disclaimer,1108
1566811330067048,Gesuri,Gesuri,1025
106524371346347,NTBSATU.com,NTBSATU.com,905
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,741
110952238516382,Kiki Daliyo,Kiki Daliyo,697
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,659
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,616
109804368568963,Cara Edit Foto,Cara edit foto,614
105903795626960,Ruangcuan.com,These ads ran without a disclaimer,613
103581752405141,Sobar Harahap,Sobar Harahap,590
110665381423733,Kliklaman Digital,Kliklaman Digital,537
112121101796090,Opini 2024,Opini 2024,524
118734481202493,Prihati Utami,Dwi Wantoro,520
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,520
114925228211763,Abdulah Hubai Akhlakulkarimah,These ads ran without a disclaimer,480
106372559068487,Digital Manfaat,These ads ran without a disclaimer,434
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,422
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,409
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,380
100114991780678,Desain Template Pro,Desain Template Pro,380
202555993805088,Caption,Ganjar Nusantara Indonesia,377
288913648589280,"Mustaat Saman, S.Hut",Mustaat Saman,371
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,364
349963858704476,Komit Digital,These ads ran without a disclaimer,336
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,321
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,306
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,305
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,302
102791229290192,Caleg Stater Kit,These ads ran without a disclaimer,298
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,287
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,276
112417251582480,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,275
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,260
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,254
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,250
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,246
104563194242253,Enjoy Jateng,Bayu Wicaksono,218
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,213
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,186
615278595537091,SimCaleg - Aplikasi Pemilihan Legislatif,These ads ran without a disclaimer,141
106712622080847,Yuda Pratama,These ads ran without a disclaimer,≤100
615278595537091,SimCaleg - Aplikasi Pemilihan Legislatif,SimCaleg - Aplikasi Pemilihan Legislatif,≤100
2133876866929086,Rahmat Hidayat Djati,These ads ran without a disclaimer,≤100
177119585718703,"Bergaul247.com, Media Berita dan Gaul",These ads ran without a disclaimer,≤100
