Page ID,Page name,Disclaimer,Amount spent (TWD)
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,2527
693907914395620,良杯製所 Oolab,良杯製所 Oolab,2214
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,2042
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,1743
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,1232
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,1190
106801464127093,目目非營利 MUVE NPO,目目非營利,1157
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),941
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,850
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,667
177161918975981,基督教芥菜種會,基督教芥菜種會,645
246517878713911,劉家昌,勇勳沈,563
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,503
748193915263885,羅廷瑋,大銘阮,499
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,451
211730475524462,大陸委員會,大陸委員會,415
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,408
1921016244677218,國際橋牌社 Island Nation,國際橋牌社 Island Nation,357
195094157238158,好立委 楊瓊瓔,宛儀林,330
1649523455281990,遠山呼喚,遠山呼喚,298
104381935820077,南方，寂寞鐵道 On The Train,貝殼放大股份有限公司,268
235679595900,民視新聞,民視新聞,257
1436850183290438,One-Forty,One-Forty,256
158025223269,今周刊,今周刊,230
997683843637673,蔡培慧 慧做事真實在,蔡培慧 慧做事真實在,188
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,186
436843193180529,Unipapa,Unipapa,185
850754301947812,鏡新聞,鏡新聞,177
390569611008641,願景工程基金會 Vision Project,願景工程基金會,169
219315794887869,聯合報,聯合報股份有限公司,169
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,148
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,145
102633352493748,微光134移動救偏鄉,微光134移動救偏鄉,143
106118168971467,債務人權益協會 扣薪 協商 更生 清算,傢宇 吳,134
1629474157289221,小牛頓,小牛頓科學教育有限公司,132
791039751042770,好民文化行動,好民文化行動,111
359293781476624,看護達人 華鎰仲介,看護達人 華鎰仲介,111
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,105
106786447928252,mien_1637,These ads ran without a disclaimer,105
170671044596,天主教善牧基金會,天主教善牧基金會,105
1751961571765479,CSR在天下,偉倫 高,103
327941870899267,元智大學 i Life,元智大學 i Life,≤100
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,≤100
