Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,278167
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,120660
257708510916897,Dea Tunggaesti,Dea Tunggaesti,61925
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,59027
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,56663
68793499001,UNICEF,UNICEF with Facebook Ad Credits,48138
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,40565
614375262100876,Partai Nasdem,Naila Saadah,38169
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,34798
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,29262
695605000462574,CNN Indonesia,CNN Indonesia,28055
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,17579
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,16428
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,16058
164882486874333,antaranews.com,antaranews.com,14338
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,13262
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,11023
197545083607941,Harian Kompas,Harian Kompas,10184
103581752405141,Sobar Harahap,Juniar Dwi Harianto,9398
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,8229
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,7394
100398849135155,Sandiku Sayang,Iwan Hardiansyah,6762
756567881057213,Airlangga Hartarto,Airlangga Hartarto,5526
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,5443
102262302515901,Henry Indraguna,Ananda Puja Wandra,5080
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,4002
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,3167
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,2611
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,2431
110750361762052,Pikiran Rakyat,Desta Darmawansyah,2340
101960622677350,E-KTA Partai Golkar,Yayasan Golkar Institute SPKP,2304
108938665190270,Sahabat Langit7.id,PT LANGIT TUJUH SEJAHTERA,2130
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,1922
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,1762
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,1619
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,1483
101203454841155,Kota Kite,Prayogo,1478
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,1461
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,1398
106559844743969,kumparanplus,PT. Dynamo Media Network,1331
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,1314
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,1296
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,1270
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",1212
105078775340816,Satuan Tugas UU Cipta Kerja,Satuan Tugas UU Cipta Kerja,1182
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,1085
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,1060
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,1049
