Page ID,Page name,Disclaimer,Amount spent (NIO)
101995169082388,Embajada de China en Nicaragua,Lino Alvarado,≤100
658136670883494,Tecnológico Nacional,Instituto Nacional Tecnológico - INATEC,≤100
856012741442139,Ipas LAC,Neuma,≤100
103532292462368,WIRED en español,These ads ran without a disclaimer,≤100
