Page ID,Page name,Disclaimer,Amount spent (QAR)
112626571810239,നന്മ മരം,These ads ran without a disclaimer,≤100
465638970221042,خواطر الياسمين - ياسمين العيساوي,These ads ran without a disclaimer,≤100
