Page ID,Page name,Disclaimer,Amount spent (NGN)
753031955030992,Atiku-Okowa.com,One Nigeria Movement,130
102619289418448,Refined Alliance for Atiku,Pius Ihechi Ikeoba,≤100
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,≤100
116248814706806,Vote4climateng,Adebiyi Agnes,≤100
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,≤100
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
101836915650800,Veritas MEDIA,THE POLITICO,≤100
100104176253470,Prophèt Onyedikachi Ogozi,These ads ran without a disclaimer,≤100
111681675158770,Broken not Shattered,These ads ran without a disclaimer,≤100
