Page ID,Page name,Disclaimer,Amount spent (CLP)
115808554792561,Carlos Galleguillos Carvajal,Carlos Andres Galleguillos Carvajal,244494
52263787734,Unión Demócrata Independiente,Víctor Santiago Mesías Sandoval,124543
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,98862
101761458511272,Jorge Insunza,Jorge Insunza,95517
101027739631760,Valeria Chacana Consejera Constitucional,Valeria Chacana Alarcón,82034
1366892303449939,Partido Republicano,Partido Republicano,49294
28023147497,Partido Comunista de Chile,Partido Comunista de Chile,45106
110185035352619,Gonzalo Pinochet,Gonzalo Antonio Pinochet Abarca,40808
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,35585
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,18072
418281855197789,Democracia Cristiana,Democracia Cristiana,8043
107308047493017,Camila Sabando Consejera Constitucional,Camila Sabando Vega,7069
1396460303715065,Carozzi,Carozzi,6342
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,6247
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,5324
104910964875259,Víctor Pino Diputado Distrito 5,Victor Pino Fuentes,4365
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,3964
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,3906
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,3316
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,3171
305958239880216,Cidere Región de Coquimbo,CIDERE Coquimbo,3171
365325030795680,P&G Chile,These ads ran without a disclaimer,3171
256214294989170,DaleProfe,daleProfe,3091
1548643738480723,Asistencia Deudores,Asistencia Deudores,2717
78239901502,Diario Financiero,Grupo DF,2703
26929188652,El Observatodo,MiVoz.cl,2645
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,2455
107339088943210,Yerko Ljubetic,Yerko Ljubetic,2414
371453409556353,Red Coquimbo,Diarios en Red,2378
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,1883
104260521982245,Carlos González Herrera,Carlos González Herrera,1861
111971561872636,,These ads ran without a disclaimer,1724
251004928252260,Quieroelegir,Quieroelegir,1596
214215822426016,Punto Prensa,Punto Prensa SPA,1588
104189318481439,Minería y Futuro,Mineria y Futuro,1585
351583768232100,Red Tarapaca,Diarios en Red,1585
