Page ID,Page name,Disclaimer,Amount spent (HUF)
286759004682537,Tranzit,Kommentár Alapítvány,16526
543788999005363,ORIGO,Mediaworks Hungary Zrt.,9369
113037915100577,Fidesz Fejér I.,Fidesz,7100
122922027734811,feol.hu,Mediaworks Hungary Zrt.,7040
203389926415069,Magyar Honvédség,Magyar Honvédség,5932
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,5703
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,5013
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,4689
1880809845328535,Dobrev Klára,Demokratikus Koalíció,4493
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,4438
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,4293
248172631940,Mandiner,Mediaworks Hungary Zrt.,4197
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,4148
1487569941539650,Tanítanék,Humán Platform,3929
191461774219575,hirado.hu,hirado.hu,3928
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,3394
1534911313439123,Ripost,Ripost,3035
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,2727
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,2297
405035972853835,OMV Filling Stations,OMV Hungária Kft.,2162
126136750786218,Szabó Zsolt,Szabó Zsolt,2158
594088897289853,Alapjogokért Központ,Alapjogokért Központ,2135
294815374340858,Donáth Anna,Donáth Anna - Momentum,2049
178362315106,European Parliament,European Parliament,1853
1321667124617769,Dr. Kovács Zoltán,Dr. Kovács Zoltán,1667
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,1648
264517713636590,PestiSracok.hu,PestiSrácok.hu,1265
126539424061030,Háttér Társaság,Háttér Társaság,1246
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,1199
451844608304228,Metropol,Metropol,1143
108346693873484,Győrffy Balázs,Győrffy Balázs,1118
778538352344518,Hollik István,Fidesz,990
445067412712417,Dr. Molnár Krisztián,Dr. Molnár Krisztián,921
1265353903615539,Oeconomus,Oeconomus,913
311949973069503,Rajta Újváros,Rajta Újváros! Egyesület,885
274886867487,Origo Tudomány,Mediaworks Hungary Zrt.,857
131283758531,HVG,HVG Kiadó ZRt.,856
221754767906167,Bencsik János - A Tatai medencéért,Bencsik János,818
592204747588011,Momentum Mozgalom,Momentum Mozgalom,781
211156277497,WWF Hungary,WWF Hungary,773
265672590604606,Makronóm.Blog,Makronóm.Blog,764
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,666
252344549226724,Festede.hu,These ads ran without a disclaimer,645
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,627
109306435499597,Szabad Vonalzó,Humán Platform,587
102426795954406,Nobilis Márton,Nobilis Márton,579
408924035951553,Körforrás,Körforrás,578
1215492498464496,Angyal Károly,Angyal Károly,576
360876591136521,Dr. Czeglédy Csaba,Dr. Czeglédy Csaba,552
267882727864,Kubatov Gábor,Fidesz,547
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,520
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,508
115388925185513,Magyar Szocialista Párt,MSZP,469
108248022589754,Bosch Magyarország,Bosch Magyarország,458
162344823835042,atlatszo.hu,atlatszo.hu,455
851784814892644,Simicskó István,KDNP frakció,435
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,430
1408906262689093,Nyitrai Zsolt,Fidesz,420
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,419
100299381703981,Ps TV,PestiSrácok.hu,414
193640214178356,Gyopáros Alpár,Gyopáros Alpár,408
876772425797119,Hölvényi György,Hölvényi György,380
