Page ID,Page name,Disclaimer,Amount spent (AOA)
142682279138433,Gaspar Tchanja K.Chingando,Gaspar Tchanja K.Chingando,≤100
104033604740281,Dicas Kuyuyu,These ads ran without a disclaimer,≤100
