Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,1776
643513979193133,Unidos por Beatriz,Neuma,753
116150003163125,Fundación Pollitos de Hierro - Ayuda a niños con cáncer - Costa Rica,Fundación Pollitos de Hierro,244
265843867173714,La Revista,La Revista,≤100
106468811119965,Republicans Abroad Costa Rica,David Ortiz,≤100
1722520228078847,Female Invest,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
985173398241132,Gloria Bournigal,These ads ran without a disclaimer,≤100
1854102114877469,Mommy Daily Honduras,These ads ran without a disclaimer,≤100
36402799393,Protección Animal Mundial,These ads ran without a disclaimer,≤100
694588307224013,Maritere Rodríguez Bellas,These ads ran without a disclaimer,≤100
