Page ID,Page name,Disclaimer,Amount spent (ARS)
455934264436675,Rogelio Frigerio,Juntos por Entre Ríos,304249
169481676449081,Adán Bahl,PJ Entre Ríos,246537
1470809306572155,Armando Luis Gay,Más para Concordia,107094
1558028877808328,Lucía Varisco,Lucia Varisco,71646
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,55523
113390845115282,La Libertad Avanza en Entre Ríos,La Libertad Avanza,45742
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,43931
1309393872434567,CFK Conducción,CFK Conducción,39503
364916637463104,Unión por la Patria,Unión por la Patria,34668
706932616082912,Angel Giano,Angel Giano,28732
1945555449050773,Frente Ciudadano,Frente Ciudadano,21815
565207773588736,Nicolas Mathieu,Nicolas Mathieu,14521
100615406447198,Una Argentina Distinta,Una Argentina distinta,13918
237215863131881,Rosario Romero,Rosario Romero,13607
1774842702748477,Gustavo Guzmán,Gustavo Guzmán,13607
454694298006068,Ayelen Acosta,Ayelen Acosta,11847
406803122802872,Roberto Niez,Roberto Niez,11219
838373059578187,Nadia Burgos,MST Movimiento Socialista de los Trabajadores,10929
102674019543072,Diario ERRE,Diario ERRE,9425
106817159130543,CDU al Día,CDU al Día,8962
118466657957577,Zona Cítrica,Zona Crítica,8956
107631983989726,Argentina Federal,Argentina Federal,8544
215127935173119,Emanuel Gainza,Emanuel Gainza,8207
110767322072387,Levantemos Argentina,Levantemos Argentina,8081
105792915475105,Osvaldo Fernández,Gualeguaychu 2023,7583
20906273675,Greenpeace Argentina,Greenpeace Argentina,7245
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,6308
2251397431784810,InfoArgentina,InfoArgentina,6290
1943700698987559,Más para Entre Ríos,Pj Entre Ríos,6113
139780689504552,Frente de Izquierda,Frente de Izquierda,5882
494221414400598,Aníbal Steren,Aníbal Steren,5880
1651324754987038,InfoAires,InfoAires,5819
605540860101596,Diario Criollo,Diario Criollo,5627
628498977777284,El Continental,Periodico El Continental,5193
675523912809682,Tiempo de Provincia,Tiempo de Provincia,5135
117803287912803,Gastón Villanova,Gastón Villanova,5123
610065179346397,NotiBaires,NotiBaires,4908
206515872752040,Info-DINE,Secretaría de Medios y Comunicación Pública,4832
110806461830762,El Sol Web,El Sol Web,4709
113898744658728,El Progreso Web,El Progreso,4707
107548732372688,José Gillig,José Gillig,4549
1436040176529904,Noticias de Acá,Noticias de Acá,4436
375766515963363,Mingo Maiocco,Mingo Maiocco,3970
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,3305
1577260858965529,Taller de inversiones en bolsa,These ads ran without a disclaimer,3292
1503182319966594,Juan Ruiz Orrico,Juan Ruiz Orrico,3113
1558028877808328,Lucía Varisco,Lucía Varisco,3113
2322583534630031,Mauricio Santa Cruz,Con La Fuerza de la Gestion,3008
514443835268478,Pensando Concepción,Pensando Concepción,2819
102534516011045,La Gloria Noticias,La Gloria Noticias,2759
699758330894365,Actualidad Argentina,Actualidad Argentina,2687
114671484578218,Concordia YA,Concordia YA,2680
108679841853325,Contame Más,Contame Más,2442
101594852755793,El Bonaerense,El Bonaerense,2372
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,2346
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,2309
110276628358382,El Autónomo,El Autónomo,2261
90148244993,Patricia Bullrich,Juntos por el Cambio - La Fuerza Del Cambio Lista 132B,2226
106198024083548,César Simino,Cesar Simino,2217
106335465504631,Concordia Digital,Concordia Digital,2212
111600998225620,Noticias Zero,Noticias Zero,2027
131381938371647,Corta La Bocha Noticias,Corta La Bocha,1963
105229195955219,Arriba Concordia,Arriba Concordia,1933
204401556350395,Gustavo Valdés,Gustavo Valdés,1921
104733589113258,La Gaceta Nacional,La Gaceta Nacional,1905
341194479579871,Rafael Cavagna,Rafael Cavagna,1883
958750317533178,Manuela Castañeira,Nuevo MAS,1858
105716442346264,Conurnarnia,Conurnarnia,1808
111669735076988,Hora Cero,Hora Cero Noticias,1802
965514023470860,José E. Lauritto,José E. Lauritto,1793
104417732484057,El Independiente Noticias,El Independiente,1789
1610937359149950,Partido Obrero Entre Ríos,Frente de Izquierda,1725
378594755521018,Fundación Sociedades Digitales,Fundacion Sociedades Digitales,1611
378374369659145,Zona Norte Noticias,Zona Norte Noticias,1591
103846469204203,La Ola Noticias,La Ola Noticias,1529
1702262799853946,José Luis Walser,José Luis Walser,1457
259972678150113,Martín Müller,Martín Müller,1431
103088924366000,Noticias d,Noticias d,1415
103322152538185,La Verdad Noticias,La verdad noticias,1319
106560742263098,Noticias El Portal,Noticias El Portal,1271
113395874909201,Punto Noticias,Punto Noticias Web,1269
453418821422498,Fernanda Raverta,Encuentro Marplatense,1259
110116998602195,Boletin No-Oficial,Boletín No Oficial,1238
102187456039094,Enterate Ya,Enterate Ya!,1191
1086014428095834,Municipalidad de Paraná,Municipalidad de Paraná,1162
544986472243896,Data Diario,Data Diario,1113
113440031817559,Unión por las Redes,Comunicación en Redes,1062
231169830377923,Gabriel Solano,Frente de Izquierda,1022
