Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,4139,10
292074670808351,Frente Amplio,Frente Amplio,1781,3
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,1651,3
2229936167288652,Juan Sartori,Equipo Juan Sartori,895,4
101031605841842,Viento de Cambio Uruguay,Communicare Consulting Group,728,2
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,509,5
105120851121250,Ignacio Munyo,Ignacio Munyo,506,1
860395507438977,Compromiso con el cambio,Santiago Raffo Arias,334,1
339506493370193,Richard Sander,Richard Saul Sander Darín,311,2
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,163,1
382234585285467,VAMOS SALTO,VAMOS SALTO,117,2
984834781647717,Diputada Alexandra Inzaurralde,Alexandra Inzaurralde,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,3
1484086678554426,MobDica,These ads ran without a disclaimer,≤100,1
678862909193684,Jesús de León,These ads ran without a disclaimer,≤100,2
116310878056949,Mandy Wong Chatgpt,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100,1
109391388543268,Mariana Alves,These ads ran without a disclaimer,≤100,3
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
108966741644172,Koray Beserler 1,These ads ran without a disclaimer,≤100,1
103350785173837,machadoh7,These ads ran without a disclaimer,≤100,1
