Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
136956534616,Times LIVE,TimesLIVE,1250,12
740116816003959,Western Cape Government,Western Cape Government,882,1
138389749578117,PEP,These ads ran without a disclaimer,743,1
478479492268974,Sunday Times ZA,Sunday Times,512,4
6011868110,Democratic Alliance,Democratic Alliance,320,1
106172744063430,The Daily Friend,The Daily Friend,257,16
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,257,1
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,225,4
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,207,3
181204251979581,NEASA,National Employers' Association of South Africa,186,4
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,169,2
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,164,6
1742410059361710,AwakeMzansi,Awake Mzansi,153,1
2145594122138312,Action Society,Action Society,142,3
817419378298114,Herman Mashaba,ActionSA,139,1
61863318139,World Resources Institute,These ads ran without a disclaimer,128,1
581475018952196,Good,GOOD Political Party,126,1
102765088210163,Action SA,ActionSA,120,5
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,109,3
102516258668317,Siza Water,Fahim N Farzanah Dawood,102,2
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,≤100,1
165246196904704,Sakeliga,Sakeliga,≤100,1
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100,4
153698181363705,Democratic Alliance Eastern Cape,Democratic Alliance,≤100,1
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100,5
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100,1
311936835992045,Dear South Africa,DearSA,≤100,2
108012784979216,rruz_design,These ads ran without a disclaimer,≤100,1
110435328562470,Speaker of Umzumbe Municipality- Cllr Sbonelo Maphumulo,These ads ran without a disclaimer,≤100,1
379138726819,ACDP,African Christian Democratic Party,≤100,1
246425659800809,Free State Central News,Central News,≤100,1
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100,2
104195728373091,nikkajedi,These ads ran without a disclaimer,≤100,1
101361739432825,0.618033988749,These ads ran without a disclaimer,≤100,1
348144422301613,AfricaFootutd,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,10
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
107280770707238,TextSticker,These ads ran without a disclaimer,≤100,1
111446015173624,spinbylablaco,These ads ran without a disclaimer,≤100,1
315055202453508,Kharkiv Human Rights Protection Group,These ads ran without a disclaimer,≤100,1
111880887662730,WFEM Radio,These ads ran without a disclaimer,≤100,1
