Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,3782803,59
108827338788235,Por la defensa de Cali,Por La Defensa De Cali,1118904,3
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,896864,14
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,514570,5
114317847146525,Alvaro Arias Velez,Alvaro Arias Velez,475138,13
1147318942107929,Todos Somos Una,DEBRAIN LLC,409779,5
104468561432859,Alexander Castro,Alexander Castro,401677,13
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,400007,2
251292808253299,Canadian College,Canadian College,387465,15
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,381792,2
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,366138,8
179668218725736,Lina García Gañan,Lina Garcia,339385,1
109468905424655,José Fernando Sanchez,Digital Tech Ideas S.A.S,320665,2
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,302014,53
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,250225,1
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,244060,1
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,242786,6
112233823483908,Mallath Martinez,Mallath Martinez,239422,9
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,238710,6
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,228140,5
107769865484716,,These ads ran without a disclaimer,224100,1
101883058962037,El Valle De Todos,Carlos Andres Lopez Dominguez,211139,3
308398253196220,Jorge Andrés,Digital Tech Ideas S.A.S,199180,3
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,187780,3
480612205430156,Deninson Mendoza,Deninson Mendoza Ramos,169267,5
104472845840664,Juan Carlos Corrales,Juan Carlos Corrales,159896,2
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,158837,12
103848281985172,Mauricio Londoño,Mauricio Londoño,152533,3
1561180414017967,Juan Manuel Cortés,Juan Cortés,151333,1
360840354678432,MK Team 24 7,Michel Wadih Kafruni Marin,134064,1
324718631509952,Yaneth Quintero,Yaneth Alexandra Quintero Herrera,132989,2
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,132356,9
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,130333,3
101897976168381,Vamos a crecer,Vamos a crecer,130285,3
112505265094567,Mario Gutiérrez,Mario Gutiérrez,123815,4
236115666578709,INDER Alcaldía de Medellín,INDER Alcaldía de Medellín,121821,2
107719722177429,Sightly dy7,These ads ran without a disclaimer,121083,1
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,120676,3
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,117775,1
105578134695113,Andree Uribe Montoya,Andree Uribe Montoya,114633,16
192669784168,Concejo de Medellín,Concejo de Medellín,112320,12
391099551688976,Manuel Correa,Manuel Correa,105545,3
1622001728047397,Harman Alcalde,Harman Alcalde,100767,15
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,97392,8
462660883763346,Ronald Mayorga,Ronald Mayorga,84445,7
2179680032345809,Cesar Augusto Torres Ríos,Cesar Augusto Torres Ríos,80361,4
100745279605352,nuevasideas.co,Nelson Alexis  Ballesteros,69032,3
