Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,303
Guria,≤100
Imereti,348
Kakheti,122
Kvemo Kartli,155
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,202
Samtskhe-Javakheti,≤100
Shida Kartli,156
Tbilisi,1706
Unknown,≤100
