Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
234659001772,Arbeiderpartiet,Arbeiderpartiet,16954,37
135843375926,UNICEF Norge,UNICEF Norge,5516,21
371106536283235,DAG OG TID,Dag og Tid AS,3616,6
1393549780951794,Snuslageret.no,These ads ran without a disclaimer,3465,1
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1589,4
10953652930,Høyre,Høyre,1417,51
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1260,4
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,1162,10
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,1120,8
176370189723,SOR,Stiftelsen SOR,1035,1
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,998,19
111345183340,Fagforbundet,Fagforbundet,940,1
2869351156469363,Tonje Lavik - FrP,Tonje Lavik,737,3
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,734,3
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,726,5
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,711,1
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,691,2
110909695608019,Sparebanken Sør,Sparebanken Sør,611,1
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,554,1
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,530,4
113384899919,Noregs Mållag,Noregs Mållag,527,1
2398568533531114,Velferdsmiks,NHO Geneo,521,13
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,518,14
189828081044593,MS-forbundet i Norge,Ms-forbundet,480,12
106525135779095,Forebygging som fungerer,Tryggere Ruspolitikk,477,5
117726821605303,PBL,Aurora Dyrnes,448,4
100682016119457,Universitetsplassen - UiO,Universitetet i Oslo,445,3
149452772322646,Snusinfo.no,Swedich Match Norge,425,3
106624927708496,Vaking,These ads ran without a disclaimer,413,1
116972608335219,Naturvernforbundet,Naturvernforbundet,411,1
156202914404133,Minerva,Mediehuset Minerva,405,2
102203325950193,Ingvild Lemme Kristiansen,Stendi,397,3
157803497575876,NHO Reiseliv,NHO Reiseliv,376,1
20468812735,LO,LO,372,8
11526489541,Senterpartiet,Senterpartiet,368,1
125526790826927,IOGT i Norge,IOGT i Norge,323,6
107005018213171,Heia Nord-Norge,Heia Nord-Norge AS,322,3
131267734363,Kirkens Nødhjelp,Kirkens Nødhjelp,306,1
111036919049229,Offshore Norge,Offshore Norge,300,2
329095637110085,FRANTZ AS,Frantz as,289,2
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,286,4
106613969124,Norsk Folkehjelp,Norsk Folkehjelp,285,3
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal,270,1
