Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
543788999005363,ORIGO,Mediaworks Hungary Zrt.,121866,14
178362315106,European Parliament,European Parliament,114171,8
109637397268775,Nyugati Pályán,Splendidea Communications Kft,107372,2
109414841321682,Magyar Falu Program,Magyar Falu Program,88604,2
191461774219575,hirado.hu,hirado.hu,68166,24
110435704162069,V. gr. Molnár-Gazsó János,Vitezi Rend,60055,2
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,55876,5
1880809845328535,Dobrev Klára,Demokratikus Koalíció,55788,5
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,51273,8
108346693873484,Győrffy Balázs,Balazs Gyorffy,50882,5
100299381703981,Ps TV,PestiSrácok.hu,46507,4
2221255224761829,Együtt Újpestért Összefogás,Polgári Újpestért Alapítvány,46113,4
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,37111,7
248172631940,Mandiner,Mediaworks Hungary Zrt.,35280,9
1534911313439123,Ripost,Ripost,34656,8
298090296092,Orbán Viktor,Fidesz,33934,6
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,32078,6
592204747588011,Momentum Mozgalom,Momentum Mozgalom,24666,6
196431174341272,József Felföldi,József Felföldi,23707,6
482780535095319,Budapesti Vállalkozásfejlesztési Közalapítvány (BVK),Budapesti Vállalkozásfejlesztési Közalapítvány,19752,1
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,19353,10
100505208108482,Budapest Városháza,Budapest Főváros Önkormányzat,17149,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,13912,65
131283758531,HVG,HVG Kiadó ZRt.,13721,10
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,13400,2
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,13088,3
100905288315705,Jelen hetilap,Liberty Press Kft.,12933,12
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,12576,30
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,11431,6
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,11105,1
112872841638481,Jászberény többet érdemel,Jászságszava,10736,17
147547541961576,Council of the European Union,Council of the European Union,10197,2
113375923695023,Fidesz Budapest,Fidesz Budapest,10027,5
451844608304228,Metropol,Metropol,9793,3
851784814892644,Simicskó István,KDNP frakció,9677,1
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,9626,3
1237616006358749,Kékes Online,Kékes Online,8974,11
108248022589754,Bosch Magyarország,Bosch Magyarország,8888,8
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",8650,1
788960034452071,Potápi Árpád János,Potápi Árpád János,8620,1
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,8095,5
1239893846155692,Tompos Márton,Momentum Mozgalom,8058,2
103478164920832,Rubicon Intézet,Rubicon Intézet,7750,12
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,7643,2
308871671705,BAON Bács-Kiskun Megyei Online,Mediaworks Hungary Zrt.,7637,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,7568,10
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,7266,2
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,7186,1
506244332746545,TEOL.hu,TEOL.hu,7069,2
160935777365,bama.hu - a baranya megyei hírportál,bama.hu - a baranya megyei hírportál,6886,2
104173410954523,Oroján Sándor,Oroján Sándor,6850,2
203158929827,Beol.hu Békés Megyei Online,Mediaworks Hungary Zrt.,6846,2
276554411147,Szabolcs Online,Szabolcs Online,6835,2
126539424061030,Háttér Társaság,Háttér Társaság,6792,2
326763130286,Borsod Online,Borsod Online,6327,2
422134944867351,Borsod24,Esélyegyenlőség és Fenntarthatóság Egyesület,6306,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,6287,2
116609705085092,BP18,BP18,6139,3
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,6099,1
2309737912651039,Péterffy Attila,Péterffy Attila,5857,1
110069120361485,Dr.Dézsi Csaba András,Dr. Dézsi Csaba András,5349,2
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,5297,4
109844717848217,Klímapolitikai Intézet,Klímapolitikai Intézet,5060,1
386132578063762,Balaicz Zoltán,Balaicz Zoltán,5008,3
109565208474856,Startlap - Utazás tippek,Central Médiacsoport Zrt.,4889,1
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,4831,1
206829842043,Rétvári Bence,Rétvári Bence,4805,3
101645666099188,Dr. Besenyi Orsolya  - Jászberény polgármesterjelöltje,Dr. Besenyi Orsolya,4797,14
113028273433856,Budafok-Tétény / Közösségre kapcsolva,Közösségre kapcsolva 22,4686,5
876772425797119,Hölvényi György,Hölvényi György,4579,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,4516,1
102426795954406,Nobilis Márton,Nobilis Márton,4434,4
1767688026844895,Zalaegerszeg Megyei Jogú Város,Zalaegerszegi Televízió és Rádió Kft,4431,2
320986996098,zaol.hu,Mediaworks Hungary Zrt.,4368,1
129255963785124,Heol.hu,Heol.hu,4321,1
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,4275,1
142116653162328,Márki-Zay Péter,Márki-Zay Péter,4115,6
105502298248126,2022plusz,Kövess minket 2022 Kft.,4002,1
109651004719614,Szol24,Esélyegyenlőség és Fenntarthatóság Egyesület,3896,2
76748198685,Budapest Pride,Budapest Pride,3815,2
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,3762,2
427400377647567,GROHE (HU),These ads ran without a disclaimer,3733,2
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,3726,6
