Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
106613969124,Norsk Folkehjelp,Norsk Folkehjelp,8403,3
135843375926,UNICEF Norge,UNICEF Norge,7769,22
573458549493165,Oslo kommune,Oslo kommune,5747,1
305434298719,Norges Bondelag,Norges Bondelag,5277,4
20468812735,LO,LO,4207,14
171408368520,Norad,Norad,3889,3
132368899297,Framtiden i våre hender,Framtiden i våre hender,2060,26
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1541,8
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,1509,8
10953652930,Høyre,Høyre,1140,24
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1112,19
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,1023,10
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,968,6
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),943,2
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,875,4
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,852,5
141589002521022,Oslo Høyre,Oslo Høyre,602,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,567,2
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trøndelag Arbeiderparti,562,2
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,508,1
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,495,2
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,472,2
2398568533531114,Velferdsmiks,NHO Geneo,452,6
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,388,3
116972608335219,Naturvernforbundet,Naturvernforbundet,365,1
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,352,4
857285947695294,Lars Petter Solås - FrP,Lars Solås,326,1
38552663951,Morgenbladet,Morgenbladet,308,2
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,301,4
119878348024795,ULOBA,Uloba - Independent Living Norge,289,29
100682016119457,Universitetsplassen - UiO,Universitetet i Oslo,266,1
117726821605303,PBL,Aurora Dyrnes,235,1
185349298793613,"Kari Nessa Nordtun, ordfører i Stavanger","Ordfører Kari Nessa Nordtun, Stavanger kommune",229,1
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,218,2
190614597633726,Bærum FrP,Bærum FrP,212,12
358935277575832,ACT Agency,ACT Agency AS,198,1
129925163706887,Oslo Dokumentarkino (The Oslo Documentary Cinema),Oslo Dokumentarkino,194,2
447470820360,Tromsø SV,Tromsø SV,193,3
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,191,5
371106536283235,DAG OG TID,Dag og Tid AS,189,1
