Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
543788999005363,ORIGO,Mediaworks Hungary Zrt.,178662,17
122074554119,EU Social,EU Social,171084,7
191461774219575,hirado.hu,hirado.hu,112040,32
109414841321682,Magyar Falu Program,Miniszterelnökség,93382,16
1534911313439123,Ripost,Ripost,85200,15
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,74377,10
248172631940,Mandiner,Mediaworks Hungary Zrt.,69269,14
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,64632,9
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,46826,40
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,39547,3
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,37466,6
451844608304228,Metropol,Metropol,36931,6
178362315106,European Parliament,European Parliament,31987,10
294815374340858,Donáth Anna,Momentum Mozgalom,30769,2
537817739693723,Brain Bar,Brain Bar,27710,9
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,27638,2
123910440019,Renew Europe,Renew Europe Group,24306,2
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,23614,5
594088897289853,Alapjogokért Központ,Alapjogokért Központ,21432,13
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,20078,8
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,18281,2
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,17952,5
131283758531,HVG,HVG Kiadó ZRt.,17695,16
265672590604606,Makronóm.Blog,Makronóm.Blog,17380,11
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,17246,11
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,17183,84
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,16460,4
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,15737,3
345496092135627,Hír TV,Mediaworks Hungary Zrt.,14891,2
1265353903615539,Oeconomus,Oeconomus,14559,29
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,14486,6
162344823835042,atlatszo.hu,atlatszo.hu,13813,7
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,13601,5
139632609385430,LMP Szabolcs-Szatmár-Bereg megye,LMP - Magyarország Zöld Pártja,13350,1
851784814892644,Simicskó István,KDNP frakció,12441,3
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,11866,2
296310837699,vaol.hu,Mediaworks Hungary Zrt.,11771,3
447204268797621,RTL.hu,RTL.HU,11629,36
129255963785124,Heol.hu,Heol.hu,11475,2
490030231058740,444,Magyar Jeti Zrt - 444.hu,11287,5
108248022589754,Bosch Magyarország,Bosch Magyarország,11060,9
116905388345518,veol.hu,Mediaworks Hungary Zrt.,10942,3
147633001941737,kisalfold.hu,kisalfold.hu,10454,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,10451,3
1627127484170228,NHC24,Mediaworks Hungary Zrt.,8770,2
276466898323,Hajdú Online,Mediaworks Hungary Zrt.,8422,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,8388,2
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,8346,2
326763130286,Borsod Online,Mediaworks Hungary Zrt.,8313,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,8177,2
1237616006358749,Kékes Online,Kékes Online,8112,18
108346693873484,Győrffy Balázs,Győrffy Balázs,8070,1
125953004085398,Kemma.hu,Kemma.hu,7987,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,7981,2
320986996098,zaol.hu,Mediaworks Hungary Zrt.,7797,2
105774734948091,Hungarian Conservative,Hungarian Conservative,7591,14
274886867487,Origo Tudomány,Mediaworks Hungary Zrt.,7581,1
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,7437,6
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,7411,15
264517713636590,PestiSracok.hu,PestiSrácok.hu,7323,3
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,7209,1
506244332746545,TEOL.hu,TEOL.hu,7183,2
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,6903,4
618962048554434,Havasi Gábor,Momentum Mozgalom,6868,2
