Location name,Amount spent (EUR)
Aveiro District,137
Azores,≤100
Beja District,≤100
Braga District,171
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,≤100
Faro District,139
Guarda District,≤100
Leiria District,107
Lisbon District,768
Madeira,≤100
Portalegre District,≤100
Porto District,442
Santarém District,≤100
Setúbal District,252
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
