Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,13140708,12
23383061178,Prabowo Subianto,indonesia Adil makmur,12360305,5
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,7054863,50
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,5861332,54
101971245965029,Siap Kawal Polri,Kawal Polri,3590572,34
104427162506872,Fakta Anies,Fakta Anies,2080311,56
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,998370,71
111864151754055,Esensi TV,Esensi Tv,978189,13
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,867322,15
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,584360,1
695605000462574,CNN Indonesia,CNN Indonesia,580902,1
106883058905796,Tanda Seru,Aditia Ramdani,539632,12
104622532469179,Populis,Aditia Ramdani,536567,12
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,532959,7
101428652793656,Readktif,Aditia Ramdani,529468,12
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,522339,9
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,497290,4
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,490975,29
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,486833,6
39684526732,Wanda Hamidah,Yayasan Infobox,473218,4
197545083607941,Harian Kompas,Harian Kompas,441858,26
113573424921049,Kokok Dirgantoro,Partai Solidaritas Indonesia,436390,2
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,435503,21
102911052676489,Muhri Fauzi Hafiz,Partai Solidaritas Indonesia,434899,2
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,405664,13
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,405173,2
151148098236373,Discovery Channel Southeast Asia,These ads ran without a disclaimer,404852,1
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,382192,12
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,376985,10
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,368708,4
144214102401186,Maman Abdurrahman,Maman Abdurrahman,363876,5
173776079818775,Saiful Mujani,Saidiman,363617,2
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,356044,5
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,350421,25
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,350148,24
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,342907,2
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,337019,22
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,334096,5
102672669369785,Suara Akar Bawah,Aditia Ramdani,305909,8
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,301122,14
105511122295964,"Muhammad Syauqie., S.Hut",Iwang Mujiono,281750,3
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,272991,7
600286850403144,Pemuda Muhammadiyah,Pemuda Muhammadiyah,270390,4
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,254590,1
104830667806476,Melihat Indonesia,Melihat Indonesia,251729,33
109152778730274,Miea Kusuma,Yayasan Infobox,249546,2
1481929088506672,Andini Effendi,Yayasan Infobox,248071,2
101433369464014,Talang Institute,Yayasan Infobox,247834,1
695424653897661,Satia Chandra Wiguna,Partai Solidaritas Indonesia,237171,1
104317482149268,DPRD Provinsi Jawa Timur,Arik Luviani Putri Yasa,236204,7
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,219990,11
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,218219,2
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,215437,2
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,205108,3
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,204794,25
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,203034,2
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,199066,2
101013849386195,Tema Bantul,Ganjar Nusantara Indonesia,196736,3
101897212629526,Suasana jogjakarta,Ganjar Nusantara Indonesia,194431,3
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,194429,3
108511588277325,Galeria Konveksi,Solehudin,194314,1
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,193320,3
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,191322,3
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,187246,3
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,181843,3
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,180395,2
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,160751,2
108156498584853,Tetap Puan,Marabunta Family Cyber,155144,6
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,148498,12
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,148270,5
104108629063055,Kediri bermakna,Ganjar Nusantara Indonesia,141149,1
100634344801574,Gus Raharjo,Septian Raharjo,140258,1
114046941578656,Tim Pemenangan HAM,Relawan HAM,136538,1
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,117020,4
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,112564,11
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,111543,2
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,111041,2
103411659195911,JIMAT,Arik Luviani Putri Yasa,110393,7
312490859193724,mensbatik,Bayu Setayudha,107909,3
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,107549,4
103292932453775,GP Tapal Kuda,Ganjar Nusantara Indonesia,103933,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,103101,10
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,103081,12
110771227439502,Teman Sandi,Miftakhul Ansori,99838,9
