Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
2225116774410539,Medias241,Medias241,155,47
102698871415609,La Republique,La Republique,≤100,12
280600306172053,La Voix du peuple,La Voix du peuple,≤100,2
485094638639987,Serge-williams Akassaga Okinda,Serge-williams Akassaga Okinda,≤100,2
319298638644542,La Colline de l'Estuaire,These ads ran without a disclaimer,≤100,1
104821448059859,Gabao Post,Gabao Post,≤100,1
365112800731445,Gabon Intelligence,Gabon Intelligence,≤100,2
110221890721462,La plume Info,La plume Info,≤100,2
104735424614055,Afrik Intelligentsia,Afrik Intelligentsia,≤100,1
110268710843372,Bangando News,Bangando News,≤100,1
202242657251472,Communication gouvernementale,Communication gouvernementale,≤100,5
1965688513755178,ONE GABON,ONE GABON,≤100,14
105689492238115,Hubert Ella Minko,Hubert Ella Minko,≤100,1
101347565083625,Le Kongossa,Le Kongossa,≤100,4
108187538003726,Gabon Egalité,Gabon Egalité,≤100,1
120727864267096,Koula-Moutou Pour Tous -KPT,These ads ran without a disclaimer,≤100,2
108532617697029,Bazin Balla Moussa et frère,These ads ran without a disclaimer,≤100,1
109618870782121,Estuaire Infos,Estuaire Infos,≤100,1
105649124874323,Lelibrevillois,Lelibrevillois,≤100,1
155646008436180,Meme Politik 23,Meme Politik 23,≤100,1
1717497868504337,Truth and Moments,These ads ran without a disclaimer,≤100,1
405199520209766,The Belt and Road News Network,These ads ran without a disclaimer,≤100,1
1064304623746252,Rights Africa,These ads ran without a disclaimer,≤100,1
