Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,26963,238
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",16609,78
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,14287,314
465235726843103,Ambev,Ambev,6376,17
112830251033781,Tiger,GRUPO HEINEKEN,4915,1
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,4602,2
171169022896525,Guaraná Antarctica,Ambev,4402,2
159103797542,Greenpeace Brasil,Greenpeace Brasil,3750,214
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,3612,30
228451074588708,Cidadania4u - Cidadania Italiana,These ads ran without a disclaimer,3035,27
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,2832,2
142183709175200,Sou Concurseiro e Vou Passar,SOUZA E SILVA - TREINAMENTOS LTDA ME,2513,14
112021296931600,Mônica Lopes,IBPOM,1927,146
110418455214538,Bernardo K.,Filhos do Trovão,1605,83
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1518,237
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,1271,13
101189854802059,Revista Oeste,Revista Oeste,1134,8
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,838,4
113005112093720,Aldo Solar,Aldo Solar,837,2
255804437808407,Vale,Vale,781,2
110647840532680,Merge Mayor,These ads ran without a disclaimer,721,1
258088921369,TOTVS,TOTVS,622,6
7970426802,WWF-Brasil,WWF-Brasil,614,37
224777780881144,Visão Mundial,Visão Mundial,579,17
1534982756793690,Foodvisor,These ads ran without a disclaimer,576,3
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,569,98
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,562,35
330379553673497,Oxfam Brasil,Oxfam Brasil,549,65
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heraclito Do Porto Queiroz,506,4
380752075612906,Deputado Cezar,Antonio da Rocha Marmo Cezar,477,10
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,450,10
110225312350543,Nova Escola,Associação Nova Escola,428,19
239977579362882,Blue3,Blue3 Investimentos,416,5
109779564998729,Jeferson Brun,Jeferson Rodrigo Brun,403,26
2027104210849317,Geraldinho Prefeito do Povo,Geraldo Pinto De Camargo Filho,400,1
104498669210628,Gustavo Rodrigenes,Assinatura Direito,397,9
1453730484882193,Arilson Chiorato,Arilson Maroldi Chiorato,376,4
165175370206522,Citi Brasil,Citi Brasil,365,2
314916388685112,Deputado Val Ceasa,Roosevelt Barcelos,334,1
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,322,15
109918909035681,Cerveja Brahma Oficial,Ambev,309,1
110432245313133,Joao Bragan,These ads ran without a disclaimer,298,40
103103005986218,Entre Lendas Podcast,These ads ran without a disclaimer,297,1
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,295,7
124632230915020,Luciana Genro,Luciana Krebs Genro,280,13
131497886977001,Associação Paulista de Medicina,Associação Paulista de Medicina,280,4
287652947932104,APP-Sindicato,APP Sindicato dos Trabalhadores em Educação Pública do Paraná,278,5
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,255,4
194918207213417,IMP Concursos,IMP Concursos,231,2
263199020531986,JOTA,JOTA,225,9
212571465433279,Mobilização para o bem,These ads ran without a disclaimer,221,1
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,221,7
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,219,24
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,216,15
172444996112900,Fundo Brasil,Fundo Brasil,214,79
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,210,1
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,208,87
238761896484083,Rosana Valle,Rosana Valle,208,2
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,206,2
110972683845381,Conta Bemol,Bemol Serviços Financeiros,205,3
152338908863109,William Dornela,William Dornela,197,55
220778897969256,Zeca Dirceu,Zeca Dirceu,193,13
143803862450980,Célio Studart,Célio Studart Barbosa,191,2
100616882690814,Evandro Pereira Advogados e Associados,Jose Evandro Pereira Da Silva,187,15
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,182,4
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,180,33
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,174,12
118678938210868,SIMPI,SIMPI,167,2
208884825929448,Josias Gomes,Josias Gomes,166,3
105933125105087,Aqui Pela Saúde Dela,Organon,163,2
113165042099382,Brasil 61,Brasil 61,162,15
231018984119082,Cris Monteiro,Cristina Pereira Monteiro,161,12
219825344705412,Deputado André Corrêa,André Correa,159,14
169264993128249,Prefeitura de Fortaleza,Outcome Digital Strategy,156,1
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,151,12
140386962704024,Governo de Pernambuco,Governo de Pernambuco,151,8
337834286345988,Fundação Milton Campos,Fundação Milton Campos,151,4
141670129347094,Elizeu Nascimento,Elizeu Nascimento,150,15
552483638152177,Giovani Cherini,Deputado Cherini,148,16
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,148,30
2323904661180742,All Out Brasil,All Out,148,10
124998294254987,Vereadora Marcia Taschetti,Marcia Aparecida Taschetti,145,6
251235795032635,Itamar Borges,Itamar Borges,145,3
100380548458405,Prefeitura de Jaboticabal,Prefeitura de Jaboticabal,144,11
188766024500202,Prefeitura de Novo Hamburgo,Prefeitura de Novo Hamburgo,142,10
104738421003389,InvestNews BR,Easynvest,132,7
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,131,9
368704519884205,Amaro Neto,Amaro Neto,129,6
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,129,12
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,127,10
105419250835942,Mulheres no Comando,These ads ran without a disclaimer,126,18
201991609984528,Odair Cunha,Odair José da Cunha,125,8
173480706086444,The Nature Conservancy Brasil,The Nature Conservancy Brasil,125,8
108513687218374,Rogério Barra,HUGO ROGÉRIO SARMANHO BARRA,124,6
102275945221840,Portal Tucumã,Portal Tucumã,123,132
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,123,3
158198544337175,Glauber Braga,Glauber Braga,122,61
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,122,2
1073772202658318,Janaína Lima,Janaina Carla De Lima Pascalichio,121,4
163893463708223,Marcelo Vitorino,IDP,121,16
106308415121143,Politique - Detalhamento de Votos,PRATIC SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO LTDA,121,11
320910192098867,Ufficio in Sensa Comunicação,Sensa Comunicação,120,12
108147365877214,Canal Futura,Fundação Roberto Marinho,119,18
221371211998801,Delegada Ione,Ione Maria Moreira Dias Barbosa,119,3
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,118,18
100328766978187,Câmara Municipal de Guaxupé,Câmara Municipal de Guaxupé,117,13
100413376334342,Somos Chapa 1,Kelem Motta Vargas Longui,117,5
1389429587984302,Renato Antunes,Renato Antunes,117,3
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,116,1
952849801440316,Sergio Vidigal,Antônio Sergio Alves Vidigal,115,20
1689649777937310,Souza Jurídico,These ads ran without a disclaimer,115,1
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,113,25
344484892246127,CCE - PUC- Rio,FACULDADES CATOLICAS,112,7
1729583287065210,Vereador Jefferson Otto,Jefferson Otto Da Silva,112,3
205362089591468,Romero Rodrigues,Romero Rodrigues,112,2
1678605519056745,Rodrigo Goulart,Rodrigo Goulart,111,2
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,111,10
358384060944062,Prefeitura do Rio Grande,AD3Plus,110,4
106177618923389,Uniodontoms,Uniodonto Mato Grosso do Sul,110,1
1087471917938156,Sistema Fecomércio RJ,Fecomércio RJ,107,3
157964194719,Enel Clientes Brasil,Enel Brasil,107,2
115811301935382,Analice Fernandes,Analice Fernandes,107,1
446733592386057,Mais Inclusão no Mundo,Mais Inclusão no Mundo,106,3
656965247684115,Zequinha Marinho,Zequinha Marinho,106,7
189814474429903,Kayo Amado,Kayo Felype Nachtajler Amado,106,3
147258388715323,Fundação Luterana de Diaconia (FLD),Fundação Luterana de Diaconia,105,8
363140553718136,Epoch Times Brasil,EPOCH TIMES BRASIL LTDA,103,8
103809779034193,Valeriote Cursos e Consultoria,Valeriote Cursos e Consultoria,103,22
373365589452758,Prefeitura de Pinhais,Prefeitura Municipal de Pinhais,103,2
173698339802515,Rafael Brito,Rafael Brito,102,1
114755414556788,Fernando Braide,Fernando Salim Braide,102,3
103786978766426,Art Tattoo Expo,These ads ran without a disclaimer,102,1
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",102,12
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,101,6
108143861587898,Mauricio Neves,Mauricio Neves,101,1
432332470192505,Verônica Lima,Verônica dos Santos Lima,101,1
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,101,1
543175155700057,Fernando Fernandes Filho,Claudia Vicenza Funari Sa Borges,≤100,1
113872708311030,Nome Limpo em 7 Dias,Mercio Felsky Junior,≤100,8
144522665592650,DevMedia,DevMedia,≤100,2
114545680471703,Pedro Quintanilha - Mentalidade Empreendedora,Eduardo Lima Ferreira,≤100,49
107575845348720,Mangueira Advocacia Previdenciária,Anderson Da Silva Mangueira,≤100,16
162026574548117,Marino Squash,These ads ran without a disclaimer,≤100,1
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100,6
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100,5
465508674236677,Edmar Ptak,Edmar Ptak Guimaraes,≤100,4
1840055949555538,Sargento Simões,Anderson Simoes,≤100,13
1640558739534719,Jânio Natal,Jânio Natal,≤100,1
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100,13
106499751297086,Professor Thiago Alexandre,Thiago Alexandre Da Silva,≤100,5
1111649495517188,Dilemário Alencar,Dilemario Alencar,≤100,3
558890614141714,Prefeitura Municipal de Águas Lindas de Goiás,Prefeitura Municipal de Águas Lindas,≤100,2
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100,6
1737308239666824,Janad Valcari,Janad Marques De Freitas Valcari,≤100,7
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,≤100,9
174217422747805,Humberto Costa,Humberto Sérgio Costa Lima,≤100,3
2544666325578449,Eleja.se,Eleja.se,≤100,16
363464780341639,Prefeitura de Blumenau,Prefeitura de Blumenau,≤100,2
391540320944905,Prefeitura de Uberlândia,Secretaria Municipal de Governo e Comunicação - SMGC,≤100,1
105909845048273,Coisas do Costa Filho,Dionezio Costa Magalhaes,≤100,2
495853807136270,Thiago Silva,Thiago Alexandre Rodrigues da Silva,≤100,7
100940462936670,Cine Plural,Barco Agência Digital,≤100,25
738739386295684,Dr. Rubão,Dr. Rubão,≤100,5
1395013197441419,Márcio Honaiser,Márcio Jóse Honaiser,≤100,6
478752158813845,Maurício Eskudlark Deputado,Assinatura Do Titular,≤100,4
122049746316330,Oscar Gutz,Oscar Gutz,≤100,2
346231248756984,Giulia Domna Shoes,These ads ran without a disclaimer,≤100,1
106376318992146,Maria Arraes,Maria Arraes,≤100,4
124463777940096,Deputado Roberto Costa,Jose Roberto Costa Santos,≤100,5
114057657982658,PSOLnasredes,Yuri Aaron Gomes Stipler,≤100,7
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,≤100,2
100605271766364,Zé Neto,ZÉ NETO RECIFE,≤100,4
2059469314104423,Coronel Henrique,Rodrigo Maximo,≤100,2
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100,1
387072514970604,Vereador Dr. Kachan Jr - Coisa Linda,Jose Antonio Kachan Junior,≤100,6
1120200917990195,Dr. Eduardo Assis,Manoel Assis,≤100,4
633578433500190,Rede Essent Jus,ESSENT JUS CONTABILIDADE E CONSULTORIA LTDA,≤100,6
107545594457268,danilyra40,Daniela Cardoso Magalhães Lyra,≤100,9
1800044740207606,Nilton César Pereira Moreira,CESINHA VEREADOR,≤100,1
1535438430007461,Fábio Avelar,Fábio José de Oliveira,≤100,3
110198205136477,Yandra Moura,Yandra Moura,≤100,1
366915959992127,Luciane Carminatti,Juliana Cardoso,≤100,5
270534889645562,Prefeitura de Extrema,Prefeitura Municipal de Extrema,≤100,2
350875841718469,Sindicato dos Metroviários,SindimetrôRS,≤100,4
111091275764781,Prefeitura Municipal Barretos,Hold Comunicação,≤100,3
1589149714709035,Celso Giannazi,Celso Giannazi,≤100,4
117240958694104,Alex Mognon,Alex Mognon,≤100,4
1490922331155430,Unicursos Curitiba,UNICURSOS CAPACITAÇAO E TREINAMENTOS LTDA,≤100,6
111365133871481,A. Amorim Advogados Associados,Adriano Do Nascimento Amorim,≤100,6
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,≤100,1
343935282289497,Junynho Martins,Moacir Martins Da Costa Junior,≤100,3
1460558354166610,Dr. Hiran Gonçalves,Hiran Manuel Gonçalves da Silva,≤100,3
436336693077946,Caio Cunha,Caio Cunha,≤100,3
248844375207062,Jorge Wilson Xerife do Consumidor,Jorge Wilson - Xerife do Consumidor,≤100,4
251192765396768,Deputado Maurici,Maurici,≤100,6
129296464237962,Prefeitura de Ourinhos,Prefeitura de Ourinhos,≤100,3
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100,5
459077604164390,Radar Amazônico,Radar Amazônico,≤100,2
316822458397801,Cooperativa Cooxupé,Cooxupé -  Cooperativa Regional de Cafeicultores em Guaxupé LTDA,≤100,1
116660936845284,Marcus Brito Jr,Marcus Antonio De Souza Brito Junior,≤100,2
780458271981477,Prefeitura de Gravataí,AD3Plus,≤100,1
172154116311925,Sindserv Santos,Sindserv Santos - Sindicato dos Servidores Públicos Municipais de Santos,≤100,2
225530987783302,Câmara Municipal de Foz do Iguaçu,Trade Comunicação e Marketing Eireli,≤100,4
101933305564897,Promic,Riole,≤100,2
117063184641405,8M Dourados,SINDICATO DOS TRABALHADORES EM EDUCACAO DAS INSTITUICOES FEDERAIS - SINTEF,≤100,1
103039778175459,Hospitais PROADI-SUS,HCor,≤100,2
165592640248411,Marcello Barbosa,Marcello Barbosa,≤100,5
500679196780578,Instituto Ekos Brasil,Instituto Ekos Brasil,≤100,7
103226085655651,OPESP - Orquestra Parassinfônica de São Paulo,These ads ran without a disclaimer,≤100,1
104321959207126,Proamb Montenegro,FUNDAÇÃO PROAMB,≤100,1
335971900395296,Gil Torres,Gil Torres,≤100,3
116967713478106,dra.cristianemota,These ads ran without a disclaimer,≤100,15
149518311835447,Renata Bueno,Renata Bueno,≤100,6
194032184000941,Chico Rodrigues,Chico Rodrigues,≤100,2
386384768194437,Agenda em Foco,Agenda em Foco,≤100,10
232264546798998,Portal do Marcos Santos,Portal Marcos Santos,≤100,4
212423668965384,Heitor Schuch,Heitor Schuch,≤100,5
1977144492578298,Bruno Secco,Bruno Secco Souza,≤100,1
389743524537330,Dr. Jarques,Jarques Da Silva Ii,≤100,2
587065281989375,Topazio Neto,Topazio Silveira Neto,≤100,1
317979238378110,Deiró.Marra,Deiró.Marra,≤100,1
585059375007481,Marco Marcondes,Marco Marcondes,≤100,6
391175961040598,ADE SAMPA,ADE SAMPA,≤100,2
100106159009340,Marcelo Messias,MARCELO MESSIAS,≤100,1
518031775303071,Erika Hilton,Erika Hilton,≤100,2
405696379766191,Angelo Coronel,ANGELO MAR1 CORONEL DE AZEVED0 MARTINS,≤100,1
962615323779536,Progressistas,Progressistas,≤100,3
170166996524709,Orlando Morando,Orlando Morando Junior,≤100,2
214687541970095,Ed Pereira,EDMILSON CARLOS PEREIRA JUNIOR,≤100,2
106535201965040,Burocracia Zero,Burocracia Zero,≤100,9
110059913724200,Ricardo Molina,Ricardo Molina Dias,≤100,5
1188581597839590,João Luiz Carvalho,These ads ran without a disclaimer,≤100,1
367316530330861,SinHoRes Osasco - Alphaville & Região,SinHoRes,≤100,6
1719065568387903,Vereador Pedro Pericar,Pedro Ricardo Souza Campos,≤100,2
172659486199550,Anderson Luz Dos Santos Batata,Anderson Dos Santos,≤100,1
186029714861523,Dr. Valdomiro Lopes,Valdomiro Lopes,≤100,2
133602516654912,Jader Barbalho,Jader Barbalho,≤100,1
102138423231691,Revista Semana Online,Revista Semana On,≤100,4
813615022023685,Marcio Nunes,Marcio Fernando Nunes,≤100,2
1040760519341439,Sargento Joelson,Joelson Fernandes Do Amaral,≤100,2
139585730140435,Allyson Bezerra,Allyson Bezerra,≤100,3
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,≤100,2
1627312590817560,Paulo Bufalo,Paulo Bufalo,≤100,24
102871027744138,Cardoso de Oliveira Advogados,Cardoso de Oliveira Advogados,≤100,19
109118887469889,Tarcisio Carvalho,Tarcisio Moreira De Carvalho,≤100,2
111241944518289,Legislativo na Prática,Instituto Dankemo,≤100,35
151135455036766,CBN Cuiabá,CBN CUIABÁ - RADIO CUIABANA DE MELODIAS LTDA,≤100,2
314445481962697,Band Rio,Bruna Marcante Dias,≤100,2
102640818941863,Grupo Carvalho Leilões e Gestão de Pátios,AUTO SOCORRO E MECANICA CARVALHO LTDA,≤100,12
1567083363510888,Arthur Spíndola,Arthur Spíndola,≤100,4
948346681889432,Jornalismo VTV,VTV SBT,≤100,1
