Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,11852,12
311627208673,WWF UK,WWF UK,7920,80
102639461303190,Fair Pay For All,Fair Pay For All,5976,176
408582579294175,UK government,UK Government,4869,10
7214031395,Oxfam Great Britain,Oxfam Great Britain,3054,50
9250349228,Greenpeace UK,Greenpeace UK,2701,89
208573062515662,Freedom from Torture,Freedom from Torture,2506,94
10677003998,Shelter,Shelter,2188,346
7715002593,UNICEF UK,Unicef UK,2146,59
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2127,49
799576543492660,The Week Junior,The Week Junior,1936,45
13047522725,Crimestoppers,Crimestoppers,1766,142
10499876484,Compassion in World Farming,Compassion in World Farming,1765,100
25749647410,The Labour Party,The Labour Party,1724,336
8422578815,Soil Association,Soil Association,1721,20
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1713,12
514212165305248,Leigh Day,Leigh Day,1694,70
713179875369048,London Gov,The Greater London Authority,1660,3
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1500,7
241312696375349,National Education Union,National Education Union,1467,4
841894835830532,Electoral Commission UK,Electoral Commission UK,1345,61
165099760197787,Welsh Government,Welsh Government,1258,334
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,1105,13
10114144851,NSPCC,NSPCC,1047,13
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,907,14
19895907944,CAFOD,CAFOD,824,65
107310464728068,Britain Remade,BRM Futures Limited,798,38
7043497714,Christian Aid,Christian Aid,737,31
1613092172114946,DWP Digital,Department for Work and Pensions,721,6
268801635305,Breast Cancer Now,Breast Cancer Now,715,4
139695000173,Good Energy,Good Energy,711,29
260012884055691,Metropolitan Police Service,Metropolitan Police Service,700,38
121936349543,World Vision UK,World Vision UK,682,43
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",628,11
7527864602,WaterAid UK,WaterAid UK,625,44
97116898596,Sightsavers,Sightsavers,595,51
59367068326,The Ramblers,The Ramblers,584,11
442816382865338,Social Security Scotland,Social Security Scotland,584,7
839249709578255,CrowdFarming,These ads ran without a disclaimer,570,8
112712550420527,Ekō UK,SumOfUs,567,2
122052607808255,CAGE,CAGE,539,6
112712550420527,Ekō UK,Ekō,539,6
63451405593,NFU Online,NFU Online,532,3
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,528,26
47612991154,Dignity in Dying,Dignity in Dying,522,10
108951391565231,Help to Heat,Huw John Llewellyn,513,14
40409120801,Refugee Council,Refugee Council,495,8
308291623138631,Eco Footprint,Richard Lee Hughes,490,1
116625838402686,FareShare,FareShare,459,45
220543443746,International Rescue Committee - UK,International Rescue Committee UK,456,25
117476785190,Save the Children UK,Save the Children UK,454,14
192492137520412,HETAS,HETAS,442,1
21242962092,ClientEarth,ClientEarth,430,6
1375275242695056,National Crime Agency,National Crime Agency,417,52
177855115588808,The Week UK,The Week UK,410,41
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,409,11
1586251881644270,Keir Starmer,The Labour Party,404,304
37981137361,The Children's Society,The Children's Society,401,64
35671512696,World Animal Protection UK,World Animal Protection UK,393,41
169042736456594,All Out,All Out,389,15
1660600037490738,Guardian Labs,Guardian Labs,379,21
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,367,84
175338329150218,Help For Heroes,Help for Heroes,360,109
195754307110390,Right To Life UK,Right To Life UK,349,10
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),332,16
200786289976224,The Scottish Government,The Scottish Government,332,7
685018844928882,Labour North,The Labour Party,330,7
274651352565844,Oltco Ltd,Oltco Ltd,318,118
143837658998810,WWT,Wildfowl and Wetlands Trust,316,2
101958682650112,ESG UK,Energy Saving Grants,311,62
40952091012,Asthma + Lung UK,Asthma + Lung UK,297,2
358126247463,Speech and Language UK,Speech and Language UK,291,4
9580139707,Battersea,Battersea,281,2
13695746395,Guide Dogs UK,Guide Dogs,265,4
246872175166,Action Against Hunger UK,Action Against Hunger UK,259,115
1046117708754519,Care4Calais,Care4Calais,252,53
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,251,5
18168505158,The Woodland Trust,Woodland Trust,245,28
175316065881756,How to Waste Less Scotland,These ads ran without a disclaimer,245,2
34044296391,Surfers Against Sewage,Surfers Against Sewage,244,27
111956985487415,Social Democratic and Labour Party,Social Democratic and Labour Party (SDLP),228,14
26698813123,British Red Cross,British Red Cross,224,15
54779960819,United Nations,United Nations with Facebook Ad Credits,223,4
8423257659,Simon Brodkin,Avalon,222,31
100789682411019,Продължаваме Промяната - Великобритания и Северна Ирландия,Ivaylo Plamenov Kostadinov,218,3
159969930741814,The Wildlife Trusts,The Wildlife Trusts,212,14
116241615098489,Dogwoof,Dogwoof,206,17
320344981331677,Net Zero Scotland,The Scottish Government,206,1
249209468838241,Good Law Project,Good Law Project,200,35
105325515394672,Local Recovery,Local Recovery,200,34
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,197,2
10986039307,VSO,VSO,192,8
39605200520,ActionAid UK,ActionAid UK,192,15
200480966638039,Supremacy 1914,These ads ran without a disclaimer,192,2
175236169235474,"Berks, Bucks and Oxon Wildlife Trust - BBOWT",Berkshire Buckinghamshire and Oxfordshire Wildlife Trust,190,24
138975109451461,Free Tibet,Free Tibet,187,1
18366996074,War on Want,War on Want,176,17
13533633585,National Trust,National Trust,168,3
110538548040758,Care2 UK,John Ayling & Associates,165,16
319720638145510,NatureScot,NatureScot,161,4
18933990398,Stonewall,Stonewall UK,160,17
104804655677262,Know Violence Against Women,Cambridgeshire Constabulary HQ,159,10
158077247591710,Refuge,Refuge,156,6
103273814470,SolarAid,SolarAid,156,42
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,154,190
138007436233900,Public Health Agency,Public Health Agency,148,5
11055104471,ONE,ONE Against Poverty (UK),146,9
116410721348434,Liberate Liverpool,Liberate Liverpool,145,21
113406386878484,FairChecks,FairChecks,144,3
401847960644025,Extinction Rebellion UK,Extinction Rebellion,142,15
101255718164248,350 UK,350.org,134,7
313376249090900,The Humane League UK,The Humane League UK,128,14
7624294394,Amnesty International UK,Amnesty International UK,123,21
137385490131,Electoral Reform Society,Electoral Reform Society,121,8
100854403381908,Pay Justice,Pay Justice,120,4
178151678649,Simply Business,Simply Business,118,1
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,118,1
490007667679401,Hugh James,Hugh James,115,3
6708565748,CBM UK,CBM UK,113,5
9695206314,Sustrans,Sustrans,112,7
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,111,3
657070411062471,Anas Sarwar,Scottish Labour Party,110,13
346684596111093,KinKind,KinKind Ltd,108,8
438684349902986,Jobs & Benefits Northern Ireland,Jobs & Benefits Northern Ireland,106,1
113728932022446,Internet Watch Foundation,Internet Watch Foundation,105,6
125055554176404,Indesit,Indesit,104,2
109062612517179,Sinn Féin Belfast,Sinn Féin,102,2
110100268235797,Hyphen,Link Media Corporation Ltd,101,10
156483561056782,Magic Breakfast,Magic Breakfast,101,27
77680316823,Finisterre,Finisterre,≤100,1
345382132326295,Barnet Council,Barnet Council,≤100,4
175584152579855,Unite the union,Unite the union,≤100,1
6707857033,Global Justice Now,Global Justice Now,≤100,11
405878589875004,Aid 4 Ummah,Aid 4 Ummah,≤100,3
18044497940,Plan International UK,Plan International UK,≤100,16
7231383046,RSPCA (England & Wales),RSPCA,≤100,13
16340868161,Northern Ireland Human Rights Commission,Northern Ireland Human Rights Commission,≤100,19
601388547012748,Ecologi,Ecologi,≤100,53
111503161740182,AGBI,AGBI,≤100,6
15713980389,MTV UK,MTV UK,≤100,2
46852258376,Anti-Slavery International,Anti-Slavery International,≤100,7
135456716565905,Guardian Jobs,Guardian Jobs,≤100,13
104732130870119,Slough Borough Council,Slough Borough Council,≤100,1
111339325988454,The Coders Guild,The Coders Guild,≤100,4
114651147002520,SSE Energy Solutions,SSE,≤100,6
97955320269,MAG (Mines Advisory Group),MAG (Mines Advisory Group),≤100,39
183578656917,Wellcome Trust,Wellcome Trust,≤100,9
126261804063269,Surrey County Council,Surrey County Council,≤100,3
28986393316,National AIDS Trust,National AIDS Trust,≤100,3
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100,15
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,≤100,2
169752493036356,Forestry England,Forestry England,≤100,1
1442281879390484,Conservatives - Thurrock & Basildon,Basildon and Thurrock Conservatives,≤100,1
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100,55
547761111920012,Anglian Water - Love Every Drop,Anglian Water,≤100,6
26806660922,Humanists UK,Humanists UK,≤100,2
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100,3
210400546162648,Development Bank of Wales,Development Bank of Wales,≤100,4
763665157015124,Silver Voices,Silver Voices,≤100,1
163277273712719,Oxford Plastics,Oxford Plastics,≤100,4
569834799727730,National Grid UK,National Grid UK,≤100,3
103216101078525,The LEP,Leeds City Region Enterprise Partnership,≤100,1
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100,21
200006375787,38 Degrees,38 Degrees,≤100,6
108906498687347,Knife Sentence,Knife Sentence,≤100,4
106205865302441,Just Stop Oil,Just Stop Oil,≤100,9
23958741368,Southbank Centre,Southbank Centre,≤100,2
105213446201178,International Justice Mission,International Justice Mission,≤100,2
136308776480,Scottish Conservatives,Scottish Conservative & Unionist Party,≤100,1
71409503111,Manchester City Council,Manchester City Council,≤100,1
7950759473,Cancer Research UK,Cancer Research UK,≤100,3
1410613969166253,Peterborough Conservatives,Peterborough Conservatives,≤100,2
1536244863288071,Terravesta,Terravesta,≤100,4
121292038029801,The Passage Charity,The Passage,≤100,2
388650307829032,Rachel Reeves,Office of Rachel Reeves MP,≤100,4
107582715996851,SPUC (Society for the Protection of Unborn Children),SPUC (Society for the Protection of Unborn Children),≤100,3
111726405613737,The Association for the Protection of Rural Scotland,The Association for the Protection of Rural Scotland,≤100,8
156798122157,Media Trust,Media Trust,≤100,1
101183108039162,P1vital,P1vital,≤100,6
363954377093123,Yorkshire Smokefree,Yorkshire Smokefree,≤100,4
92991708377,Staffordshire Police,Staffordshire Police,≤100,1
38241997652,Lymphoma Action,Lymphoma Action,≤100,4
285638551575013,Al-Ayn Social Care Foundation - UK,Al-Ayn Social Care Foundation,≤100,3
310039442421596,Scottish Labour Party,Scottish Labour Party,≤100,12
120712674673605,Plymouth City Council,Plymouth City Council,≤100,3
166289303844685,Action on Sectarianism,Action on Sectarianism,≤100,2
116097341519,BOSS,These ads ran without a disclaimer,≤100,9
163862575762,Embrace the Middle East,Embrace the Middle East,≤100,2
111382205147738,Executive Council Elections,Executive Council Elections,≤100,4
148276958538181,The Royal Society,The Royal Society,≤100,1
30540151272,GAY TIMES,These ads ran without a disclaimer,≤100,1
110810800743454,Sizewell C,Sizewell C,≤100,3
99745777276,Porchlight,Porchlight,≤100,12
303381303198329,Local Government Boundary Commission for England,LGBCE,≤100,4
933310850194959,Israel Alliance,These ads ran without a disclaimer,≤100,12
113389667191398,ROOT ZERO,Puffin Produce,≤100,14
501102899913552,HarperCollins Publishers UK,HarperCollins Publishers Limited,≤100,2
1551777295056430,NFU Cymru,NFU Cymru,≤100,12
1701849696765542,Prysmian UK,Prysmian UK,≤100,1
730993880393394,Michelle O'Neill,Sinn Féin,≤100,17
437468390068879,David Pinto-Duschinsky for Hendon,The Labour Party. Promoted by Lee Griffiths on behalf of David Pinto-Duschinsky,≤100,2
166917856704286,Essex County Council,Essex County Council,≤100,6
164718350242578,Oxford City Council,Oxford City Council,≤100,4
228393814606663,West of England Combined Authority,West of England Combined Authority,≤100,1
269383906869137,VERCIDA,Vercida,≤100,9
13655260370,Penguin Books,Penguin Books,≤100,2
20186429434,Hope and Homes for Children,Hope and Homes for Children,≤100,2
1863944713844924,Best For Britain,Best for Britain,≤100,3
107095708915479,Support Jimmy Lai,Electica ltd,≤100,1
100396318770585,Oltco Ltd,Oltco Ltd,≤100,2
144031562276259,Stevenage Labour Party,Stevenage Labour Party,≤100,14
238845759618209,Commonplace,Commonplace,≤100,4
102563495226123,Oltco Ltd,Oltco Ltd,≤100,6
6574632957,Unlock Democracy,Unlock Democracy,≤100,5
534501720220577,Transform Trade,Transform Trade,≤100,2
103779359700137,Mission Without Borders UK,Mission Without Borders UK,≤100,7
147877005250711,The Lemon Tree,Aberdeen Performing Arts,≤100,2
398703000654,Cambridge City Council,Cambridge City Council,≤100,1
141500959223137,I love Oldham,Oldham Council,≤100,1
484347364910183,Tate Collective,Tate Collective,≤100,1
103559634900519,Oltco Ltd,Oltco Ltd,≤100,4
349596960793,Leeds City Council,Leeds City Council,≤100,7
102339332569092,Padbury Brook Solar Farm,Padbury Brook Solar Farm,≤100,1
390810964305378,World Travel & Tourism Council,World Travel & Tourism Council,≤100,1
