Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,10524,12
102639461303190,Fair Pay For All,Fair Pay For All,6321,210
241312696375349,National Education Union,National Education Union,5233,77
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),5165,62
7715002593,UNICEF UK,Unicef UK,2914,8
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2832,69
9250349228,Greenpeace UK,Greenpeace UK,2478,103
220832481274508,Premier League,Premier League,2356,1
10677003998,Shelter,Shelter,2096,588
311627208673,WWF UK,WWF UK,1695,67
799576543492660,The Week Junior,The Week Junior,1633,39
514212165305248,Leigh Day,Leigh Day,1546,98
13047522725,Crimestoppers,Crimestoppers,1520,147
10499876484,Compassion in World Farming,Compassion in World Farming,1407,104
6233536938,War Child UK,War Child UK,1324,79
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1206,1
268801635305,Breast Cancer Now,Breast Cancer Now,1142,12
45986010500,Barnardo's,Barnardo's,1112,10
117476785190,Save the Children UK,Save the Children UK,1090,20
483680375497477,Shell Energy,Shell Energy Retail Limited,1070,20
348366988862054,Oxfam Campaigns,Oxfam Great Britain,967,10
158077247591710,Refuge,Refuge,922,140
177855115588808,The Week UK,The Week UK,919,43
10114144851,NSPCC,NSPCC,870,18
1613092172114946,DWP Digital,Department for Work and Pensions,771,6
121936349543,World Vision UK,World Vision UK,742,30
19895907944,CAFOD,CAFOD,730,65
220543443746,International Rescue Committee - UK,International Rescue Committee UK,681,17
698773137204706,Give My View,Built-ID,679,15
7043497714,Christian Aid,Christian Aid,670,25
1738524969810037,Mission India UK,Mission India UK,641,5
101255718164248,350 UK,350.org,621,17
35671512696,World Animal Protection UK,World Animal Protection UK,610,68
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),608,41
7527864602,WaterAid UK,WaterAid UK,593,50
165099760197787,Welsh Government,Welsh Government,592,275
