Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,71850,58
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,61509,298
1539520989621920,AK Parti Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,51205,60
100431406701471,Internethaber,Internethaber,49066,8
114597108291949,Haydi..ama nereye?,Excelligents,36693,29
123335290754743,Tek Devlet,Hikmet Arslan,28106,33
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,23163,6
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),22994,10
210993622366044,TVNET,TVNET,16984,28
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,12630,12
100474483029551,Trabzon için Hemen Şimdi,Adil Çözüm,12139,5
102095934751904,Deva Partisi,Deva Partisi,7892,1
1930475813747433,Anket Araştırma Merkezi,Anket Araştırma Merkezi,7458,6
241622166030816,Milli Mücadele,Milli Mücadele,6780,7
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,5454,7
122193617537005,Haberettr,HABERET MEDYA AJANSI VE PRODÜKSİYON LİMİTED ŞİRKETİ,4270,2
255623134454073,Veli Ağbaba,Veli Ağbaba,3703,3
629825407448189,Şerdil Dara Odabaşı,Şerdil Dara Odabaşı,3648,6
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,3598,2
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,3216,2
235012790716,klavye mücahitleri,klavye mücahitleri,3190,6
1424394931135090,AK Parti Samsun İl Başkanlığı,Betul Zer,3030,3
100568266218274,Gençliğin Yüzleri,Gençliğin Yüzleri,2568,5
1444447882504938,Ak Parti Kayseri İl Başkanlığı,Ak Parti Kayseri İl Başkanlığı,2557,3
109777492466397,CHP Antalya İl Başkanlığı,CHP Antalya İl Başkanlığı,2174,7
928921137187670,ALİ UÇAK,Volkan Erel,1990,3
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1908,15
105904952467015,World Animal,These ads ran without a disclaimer,1712,1
100345912204104,Nuri Cengiz,Cumhuriyet Halk Partisi,1549,4
842962915908391,Seçim Oyunu,Mustafa Mete Fisunoglu,1486,2
106433519384639,Haber7,Haber7,1443,8
104606505943488,Bilal Bilici,Bilal Bilici,1280,1
101495115896210,Abdullah Özdemir,Abdullah Özdemir,1223,1
102588741231494,Harun Özgür Yıldızlı,Harun Özgür Yıldızlı,997,6
1424394931135090,AK Parti Samsun İl Başkanlığı,AK Parti Samsun İl Başkanlığı,928,1
1439683329600228,Ümit Uysal,Ümit Uysal,917,2
235663323857026,Mehmet Taytak,Mehmet Taytak,909,1
252723995287282,Ali KEVEN,Recep Yilmaz,817,2
1706624339582436,Tüsiar Araştırma Danışmanlık Ltd.Şti,TÜSİAR ARAŞTIRMA DANIŞMANLIK LTD ŞTİ,794,18
792468114181597,Gazete Yenigün,Gazete Yenigün,750,8
239548623187792,Bobirr Faner,These ads ran without a disclaimer,711,2
111455471950485,Sesli Basın,Sesli Basın,688,3
459374448202949,Doruk BULUT,Doruk Bulut,682,4
113027408315708,Herkes Duysun,Herkes Duysun,659,2
1493744950841097,Kınık Belediyesi,Sadik Dogruer,652,4
2028274240749386,Celal Köse,Celal Köse,519,9
111917151872313,Ergün Tekin,Ergün Tekin,511,4
2055232158049015,Dr.Şahin Talus,Dr.Şahin Talus,508,1
160299890701550,Zeydan Karalar,Zeydan Karalar,504,1
532034453604874,CHP Keşan İlçe Başkanlığı,Cumhuriyet Halk Partisi Keşan İlçe Örgütü,501,3
101052183005282,Geleceğimiz için 2. Tur,Mehmet Şahin,498,6
319026564921676,Vatan Partisi,Vatan Partisi,486,1
392491680944925,Mevlüt Çavuşoğlu,Mevlüt Çavuşoğlu,472,1
101504402960025,Seçim Sonrası Beklentiler Araştırması - Sabancı Üniversitesi,Özge Kemahlıoğlu Bayer,457,1
220319391464566,Vahap Akay,Utku Yilmaz,437,1
756997834458624,Türkiye 360,Yamen Elredey,429,5
710106765689224,Saadet Partisi Seydişehir İlçe Başkanlığı,Saadet Partisi Seydişehir İlçe Başkanlığı,410,1
619126554886307,Ali Hikmet Akıllı,Ali Hikmet Akilli,404,1
107071471602676,sma.nuhalperen,These ads ran without a disclaimer,364,1
283345415854103,Necip Topuz,Karataş Belediyesi,357,5
1380594035550142,Aydınpost,AYDINPOST,355,3
220319391464566,Vahap Akay,Vahap Akay,351,3
545629665828465,M. Mustafa Kocaman,Serhat Gunduzalp,331,2
459314071262613,Zeynettin Aydın,Zeynettin Aydın,331,2
122362084136699,evrimbalbaloglu,Evrim Balbaloglu,326,1
1657215431168321,Mustafa Gültak,Mustafa Gültak,326,1
788593847885854,Nermin Yıldırım KARA,Nermin Yıldırım Kara,296,3
113318097668953,Kiều Oanh Hr,These ads ran without a disclaimer,292,1
1407759386141852,Ahmet Akın,Ahmet Akin,290,4
1160506840785202,Murat Kurum,Murat Kurum,289,2
815048841929079,M. Ergün Turan,M. Ergün Turan,259,6
101495139440722,Istikbal Türüt,These ads ran without a disclaimer,252,1
107516915219327,Es Medical Academy,These ads ran without a disclaimer,234,1
100675732413915,Anketci.Net,Anketci.Net,229,2
113506495059583,Kadınların Reisi,Kurumsal Reklam,228,12
105716839182141,Köylü Kadın,Kurumsal Reklam,227,12
111589081920420,Kadınların Gücü,Kurumsal Reklam,226,12
108049655614131,Cumhurun Seçimi,Kurumsal Reklam,226,12
119960821075537,Milletin Sesi,Kurumsal Reklam,225,12
113562291720284,Cumhuriyetçi Kadın,Kurumsal Reklam,224,12
120293891041256,Deli Kadın,Kurumsal Reklam,224,12
103599182728857,Doğru Adam,Kurumsal Reklam,224,12
122690747467671,Sana Söz Türkiye,Kurumsal Reklam,223,12
184138575666106,Veri Kaynağı,Veri Kaynağı,219,2
732058510314979,بهائیان ایران,These ads ran without a disclaimer,214,1
529631907372883,İYİ Parti Gaziantep,Erkan Yeşersın,211,2
369391953226531,Eyüp Eroğlu,Akif Yurdakul,194,2
839363442860590,Dr. Mustafa Canbey,Mustafa Canbey,189,2
101373896284011,Sma Hastası Azer Bebek - Bağış Kampanyası,Irem Kaplan,183,2
179949955986841,Hüseyin Orhan,Hüseyin Orhan,180,4
116039826895690,Deva Partisi Çerkezköy İlçe Başkanlığı,Fırat Yakut,175,1
1085757724915082,EHLİ REY,Murat Akgül,168,1
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,166,14
906394629482043,CHP Parti Okulu,CHP Parti Okulu,132,1
191902777500324,OTAG TV,Levent Açıkgöz,132,1
114800218162558,Haber Penceresi,Haber Penceresi,130,1
110325572024430,Tuncay Tolga Ozçakmak,Anıl Erdaş,127,3
461639080653445,Ayhan Gider,Ayhan Gider,127,1
370465530355174,Mustafa Demir,Mustafa Demir,127,1
106293391074800,Medical Academy Center,These ads ran without a disclaimer,125,1
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,125,2
498108350567415,Nilüfer Deveci,Nilufer Deveci,124,1
801586336532462,Rize Belediyesi,Rize Belediyesi,124,1
100625766126116,Cominify,Cominify,120,2
1614212022160759,Fehmi Yağlı,Fehmi Yagli,117,8
813910878738510,CHP Gaziantep İl Başkanlığı,Servet Törer,117,8
104691722197784,صحيفة الاستقلال - العربية,صحيفة الاستقلال,115,3
575755372513811,Muhittin Böcek,Muhittin Böcek,112,2
