Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1293232,19
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,1186362,1
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,973704,8
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,578599,8
100348772654999,La Brújula,La Brujula,563199,5
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,545644,10
251292808253299,Canadian College,Canadian College,453308,10
108233262091178,David Islem R,David Islem R,453302,2
116836247966846,Luis Fernando Suárez Gobernador,Luis Fernando Suárez Gobernador,443231,5
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,427804,18
301364506594738,Cumbre Mundial de Comunicación Política,Cumbre Mundial de Comunicación Política,409042,16
162949777243451,Andrés Julián,Andrés Julián Rendon,289273,5
102382772020688,Inspenet,These ads ran without a disclaimer,238993,1
109536228288634,Nuevo Liberalismo Valle del Cauca,Nuevo Liberalismo Valle del Cauca,227586,6
1999950110104088,Heidy Sánchez,Jhoan Camilo Cifuentes Garcia,205765,1
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,205232,1
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,199614,3
222289777922346,Héctor Olimpo,Héctor Olimpo,197094,11
812165288875574,Jaime Pumarejo,Toro Digital 1972,196705,7
605236949886245,Ferney Silva Idrobo,Ferney Silva Idrobo,192615,1
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,188248,3
184284351706738,Lotería de Bogotá,Lotería de Bogotá,172193,3
1640791072871544,Fabián Rojas,Fabian Mauricio Rojas Garcia,171443,2
381403022031226,Steven Cárdenas,Reynaldo Steven Cardenas Espinosaespinosa,169955,1
336711793710254,Metro de Bogotá,Metro de Bogotá,163564,8
1896813010334035,Secretaría de Educación de Barranquilla,Secretaría de Educación de Barranquilla,157313,6
391099551688976,Manuel Correa,Manuel Correa,153342,15
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,147355,7
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,146469,7
104328067049129,Niñez YA - Sociedad civil por la niñez y la adolescencia,NiñezYA - Sociedad civil por la niñez y la adolescencia,144925,13
170459019785694,Secretaría de las Mujeres de Antioquia,Secretaría de las Mujeres de Antioquia,144860,5
