Location name,Amount spent (EUR)
Aveiro District,152
Azores,≤100
Beja District,≤100
Braga District,202
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,107
Faro District,144
Guarda District,≤100
Leiria District,108
Lisbon District,683
Madeira,≤100
Portalegre District,≤100
Porto District,491
Santarém District,≤100
Setúbal District,244
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
