Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1134811,66
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,305451,44
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,202323,8
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,116566,9
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,89667,30
327490147360219,Martín Berhongaray,Martín Berhongaray,79602,33
174876119204869,Martín Insaurralde,Frente de Todos Lomas,78816,2
726998547382753,Martin Tetaz,Martín Tetaz,75036,5
363825283650115,Vicente López,Vicente López,60862,11
101185599412309,Marcos para Neuquén,Marcos para Neuquen,60655,9
110746414660916,Lomas Noticias,Nicolas Orona,57533,4
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,54758,5
317140548314140,San Fernando Municipio,San Fernando Municipio,53328,4
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,53010,39
100395029626459,Protagonistas del Cambio Buenos Aires,Protagonistas del cambio,51445,6
680986725302906,Roberto Mirabella,Hacemos Santa Fe,50620,6
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,44582,44
103088924366000,Noticias d,Noticias d,44494,224
1662250880709156,Lanús Municipio,Lanús Municipio,42925,5
1383234345334458,Ramiro Marra,Ramiro Marra,35707,12
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,32976,13
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,31205,33
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,28673,2
109447250584054,Data Gremial,Data Gremial,27318,3
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,25424,5
622853724492420,Federico Otermín,Frente de Todos Lomas,23023,1
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,22315,4
102436695787908,Chubut por el Cambio,Juntos por Chubut,21080,11
155326881225340,Cristian Ritondo,Hablen de a uno,20767,2
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,19199,21
101996084777901,Mariela Belski,Mariela Belski,19034,17
171330806277312,Diego Santilli,Instituto República,15795,29
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,15389,4
106716278920168,Noticias Argentinas,Noticias Argentinas Web,14846,8
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,14816,7
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,14093,6
102305658071845,Uthgra Córdoba,Julian Rousselot,13267,2
106986760983071,Redacción Política,Baires News Group,13242,8
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,12486,1
699758330894365,Actualidad Argentina,Actualidad Argentina,12341,8
141472172555994,Sole Martinez,Vicente López,11063,2
104455719146837,El Meridiano,El Meridiano Noticias,10921,6
414147902070636,Políticas para la República,Políticas para la República,10732,3
424702354318618,Pedro Puerta,Pedro Puerta,10375,1
109612858472866,FM Capital,Radio la capital,10164,15
652162468224695,Juan Negri,Juan Negri,10007,4
87545580838,C5N,C5N,9960,3
147447928678753,Carlos Eguia,Carlos Alberto Eguia,9804,2
587918571392007,Lucas Figueras,Fundación Pensar Chaco Desarrollo,9523,2
109423227543495,Carlos Banacloy,Carlos Banacloy,9466,4
109287948479430,Diario 9️⃣,diario 9,9370,46
113122186717848,Emiliano Estrada,Emiliano Estrada,9228,5
387470471654182,Carlos Zapata,Rodrigo Alfreperez Quinteros,9178,5
131381938371647,Corta La Bocha Noticias,Corta La Bocha,9042,6
362204533804292,Municipio de Río Grande,Municipio de Río Grande,8963,3
104838940899300,Memo,El Memo,8909,13
107631983989726,Argentina Federal,Argentina Federal,8651,10
480129710135,Municipio de Tigre,Municipalidad de Tigre,8494,27
110276628358382,El Autónomo,El Autónomo,8493,6
427271967380241,Lucas Delfino,Juntos,8406,4
113138195384719,Nestor Grindetti,Nestor Grindetti,8361,4
369181306485506,Patricia Cubria,showercomunicacion,8295,6
104733589113258,La Gaceta Nacional,La Gaceta Nacional,8191,6
194377447332998,Municipalidad de Villa Carlos Paz,Municipalidad de Villa Carlos Paz,8044,15
59772763998,Mauricio Ibarra,Eduardo Mauricio Ibarra,8000,1
107796462136638,La República Noticias,La República Noticias,7918,4
314550791947743,InfoBonaerenses,Noticias de mi barrio,7875,4
256803881073240,Gobierno de Salta,Gobierno de Salta,7810,2
255392011709766,Gobierno de Formosa,Gobierno de Formosa,7729,16
103322152538185,La Verdad Noticias,La verdad noticias,7548,4
122008198196943,Revolución Popular,Revolución Popular,7459,5
945167758836265,Max Perkins,Max Perkins Oneto Gaona,7445,2
107787349381054,Pablo Alaniz,Pablo Alaniz,7378,3
141882839166950,Tres Lineas,Tres Lineas,7282,3
1275311129309933,Marcos Koopmann,Marcos Koopmann,7262,2
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,7253,5
110890318187982,Escucharte Santa Fe,Darret,6979,2
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,6954,50
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,6903,8
109362811850636,La ventana del oeste,La Ventana del Oeste,6780,1
705172499580470,Gustavo Martinez,Gustavo Martinez,6740,13
168941069944763,Martin Maquieyra,Pro La Pampa,6508,6
386830351387514,InfoSanLuis.com,InfoSanLuis.com,6480,9
100855336244520,The Grand Conurba,The Grand Conurba,6331,5
104521364508491,Juan Pablo Inglese,Juan Pablo Inglese,6223,2
811490865528770,Guillermo Viñuales,Guillermo Viñuales,6180,3
1782770091995310,Mariano Castagnaro,Mariano Lucas Castagnaro,6073,1
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,6009,6
104046341137293,Panorama Pais,Panorama Pais,5777,1
592558020802278,María Emilia Soria,María Emilia Soria,5426,6
628498977777284,El Continental,Periodico El Continental,5342,4
111669735076988,Hora Cero,Hora Cero Noticias,5321,5
190356261138005,Leandro Zdero,Leandro Zdero,5300,2
103944978682114,Lado B Noticias,Lado B Noticias,5221,9
1347237252022683,El Diario Norte,Noticias de mi barrio,5140,4
112090455034177,El Portavoz Oficial,El Portavoz,5056,2
105455288953338,Esto es Boca,Esto es Boca,5045,4
791115407580121,Gustavo Melella,Gustavo Melella,5043,9
