Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,2310,42
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,1191,10
550280998481446,Rasha Kelej,Rasha Kelej,582,5
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,577,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,357,1
282759032673313,مهندس محمد سعد الصمودي,محمد سعد الصمودي,330,3
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,270,8
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,259,4
102806525317449,Delta Landmark,Delta Landmark,255,6
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,231,5
319044774889435,المركز الإعلامي للنائب هاني خضر,النائب هاني خضر,230,2
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,213,4
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,212,2
1916894871881712,يونس عبدالرازق - Younes abdelrazek,يونس عبدالرازق - Younes abdelrazek,200,1
121502487925668,د/ محمد الجندي - Mohamed Elgendy,د/ محمد الجندي - Mohamed Elgendy,189,1
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,187,3
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,186,2
666470146818916,مؤسسة جبر القلوب,Mohamed Elsafty,174,2
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,168,2
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,141,2
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,117,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,113,2
111086937788265,موقع تحيا مصر - Tahiamasr News,موقع تحيا مصر - Tahiamasr News,112,1
