Location name,Amount spent (ARS)
Buenos Aires,2314714
Catamarca,69637
Chaco,39427
Chubut,53891
Ciudad Autónoma de Buenos Aires,372933
Corrientes,36057
Córdoba,2743880
Entre Rios,116175
Formosa,15045
Jujuy,14673
La Pampa,297086
La Rioja,23596
Mendoza,53785
Misiones,21528
Neuquén,107404
Río Negro,31506
Salta,95513
San Juan,79385
San Luis,68969
Santa Cruz,4964
Santa Fe,348231
Santiago del Estero,11168
Tierra del Fuego,38915
Tucuman,47621
Unknown,104
