Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,279
Guria,≤100
Imereti,317
Kakheti,≤100
Kvemo Kartli,149
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,179
Samtskhe-Javakheti,≤100
Shida Kartli,134
Tbilisi,1931
Unknown,≤100
