Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
178362315106,European Parliament,European Parliament,3067,12
990747367737692,Cătălin Drulă,Uniunea Salvați România,1822,5
108295090637741,ASAP România,Fundatia The Institute,1599,11
1058116737612843,USR,Uniunea Salvați România,1424,6
278117815576023,EU Justice and Consumers,EU Justice and Consumers,1108,14
163943696987223,Ziarul Puterea,Ziarul Puterea,885,26
243027859216579,Alfred Simonis,Partidul Social Democrat,655,5
1549421062018459,Alexandru Petrescu,Partidul Social Democrat,590,5
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,588,7
988607871174850,Grupul de Investigatii Politice,Grupul de Investigatii Politice,443,1
100187575506085,Bogdan Balaniscu,Partidul Social Democrat,403,5
686190454826244,Declic,Declic,320,10
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,320,2
114319753592403,AFACERI.news,Trend Communication,286,8
321890494859228,Vlad Gheorghe,Vlad Gheorghe,278,9
105079319325235,Dіvіdеndе Rоmgaz,These ads ran without a disclaimer,276,1
876529995741782,Universitatea „Ovidius” din Constanța,Universitatea „Ovidius” din Constanța,266,31
113009310432947,Ilie Cheșa,Ilie Cheșa,237,5
102743169253473,Reciclăm în România,Reciclăm în România,215,32
873737539404529,USR Timiș,USR Timiș,203,1
731035500293728,Siegfried Muresan,Siegfried Muresan,194,1
557284874779877,Mihai Coteț,Mihai Cotet,180,2
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,164,1
435614816576664,Claudiu Maior,Claudiu Maior,163,1
149371012371397,Newsweek Romania,Newsweek Romania,156,3
116657837994402,Partidul Câmpina Curată,Partidul Câmpina Curată,145,17
1145522045624751,Filip Havarneanu,Filip Havarneanu,136,3
138896782840976,Biroul Parlamentului European în România,Biroul Parlamentului European în România,133,4
107029625474765,Nicușor Halici,PSD Vrancea,132,3
177708185581280,Erdélyi Magyar Szövetség,Erdélyi Magyar Szövetség,123,4
577713115733948,Clubul Profesorilor din Romania,These ads ran without a disclaimer,118,3
114237203329659,Lucian Sova,Lucian Sova,116,1
1780528075550888,USR Vrancea,Uniunea Salvați România - USR,113,1
1559885467641191,Râul Alb,Râul Alb,111,6
2212856535602171,George Simion,George Simion,106,47
