Location name,Amount spent (EUR)
Burgenland,245
Carinthia,486
Lower Austria,1357
Salzburg,509
Styria,1567
Tyrol,612
Unknown,≤100
Upper Austria,1235
Vienna,2732
Vorarlberg,263
