Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,48397,73
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,29160,337
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,9990,18
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,8507,83
102773638649611,Bruno Pereira,These ads ran without a disclaimer,5236,20
103039778175459,Hospitais PROADI-SUS,Hospital Alemão Oswaldo Cruz,4665,4
118558464851986,ACTbr,ACTbr,4104,8
239872239397663,André Janones,André Janones,3412,2
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,3319,127
105527742878890,Prefeitura do Recife,Prefeitura do Recife,3056,47
132584057957,Skol,Ambev,2961,59
465235726843103,Ambev,Ambev,2904,4
159103797542,Greenpeace Brasil,Greenpeace Brasil,2839,156
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,2783,59
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,2739,104
167035830067775,Prefeitura de Canoas,Prefeitura de Canoas,2673,13
110225312350543,Nova Escola,Associação Nova Escola,2595,26
333720355130,Petrobras,Petrobras,2568,13
857694684596864,Beck's Brasil,Ambev,2268,2
316828035004008,Tribunal Superior Eleitoral (TSE),Tribunal Superior Eleitoral (TSE),2022,7
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,2021,6
110418455214538,Bernardo K.,Filhos do Trovão,1876,183
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1870,12
449013258505096,Prefeitura de Palmas,Prefeitura de Palmas,1833,30
2209636419286152,Elismar Prado,Elismar Prado,1810,10
103039778175459,Hospitais PROADI-SUS,Hospital Sírio-Libanês,1747,2
101189854802059,Revista Oeste,These ads ran without a disclaimer,1672,19
128850220504786,UNICEF Brasil,UNICEF Brasil,1605,92
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,1536,108
101189854802059,Revista Oeste,Revista Oeste,1432,23
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,1368,8
334514343302606,Governo do Estado do Rio Grande do Norte,PUZZLE ADS,1274,3
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1250,2
330379553673497,Oxfam Brasil,Oxfam Brasil,1246,94
112021296931600,Mônica Lopes,IBPOM,1199,116
159103797542,Greenpeace Brasil,Greenpeace Brasil,1185,18
699334503504978,Instituto Desiderata,Instituto Desiderata,1147,30
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1074,30
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1040,3
312086959420257,Diretoria de Vigilância Epidemiológica de SC,Diretoria de Vigilância Epidemiológica de SC,997,6
935263586487050,Corona,Ambev,905,1
479089705503936,Dep. Ricardo França,Ricardo Longatti França,874,20
800191420076446,Paulo Mansur,Paulo Mansur,810,6
540247616482635,Nohs Somos,Nohs Somos,788,2
198849783539777,Buscofem,Buscofem,749,1
193185607843864,Weliton Prado,Weliton Prado,716,4
116260661380975,Aléxia Duarte,Aléxia Tavares Duarte,688,59
224777780881144,Visão Mundial,Visão Mundial,670,7
169743843175117,Bruno Ganem SP,Bruno Ganem,670,34
142633735819987,Prefeitura do Jaboatão dos Guararapes,Prefeitura do Jaboatão dos Guararapes,660,6
541089776080092,Sanofi Brasil,Sanofi Brasil,658,6
196638160529871,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,654,19
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,645,12
487358637978920,Governo do Tocantins,Governo do Tocantins,635,4
165175370206522,Citi Brasil,Citi Brasil,606,1
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,585,1
301774903545521,Brasil Paralelo,Brasil Paralelo,573,27
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,562,4
580813708692882,Davi Alcolumbre,David Samuel Alcolumbre Tobelem,554,8
442049159153521,UJS - União da Juventude Socialista,União da Juventude Socialista,540,18
152338908863109,William Dornela,William Dornela,540,60
215530881862713,Elika Takimoto,Elika Takimoto,522,2
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,515,47
104127645777846,Índia Armelau,Índia Armelau,512,4
1643319649240021,PSD Paraná,PSD Paraná,478,3
631711806855209,Prefeitura de Colombo,Prefeitura de Colombo,472,4
186755991873096,Fernanda Leal,These ads ran without a disclaimer,460,45
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,459,16
515514761825666,Prefeitura de Curitiba,Prefeitura Municipal de Curitiba,457,4
104929198579247,O escobar Pro,O escobar Pro,452,19
109770755848061,Suzano,Suzano SA,445,1
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,429,8
194032184000941,Chico Rodrigues,Chico Rodrigues,423,7
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,418,6
327966137397646,Rafa Zimbaldi,Rafa Zimbaldi,410,7
213048568820524,Vereador Paulo Frange,PAULO JESUS FRANGE,399,23
792136380877298,Caio Paiva,Caio Paiva,396,6
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan Deputada Estadual,385,31
632161500194120,Omar Aziz,Omar Aziz,383,4
258088921369,TOTVS,TOTVS,383,14
104738421003389,InvestNews BR,Nubank,379,8
282817381411,Instituto Unibanco,Instituto Unibanco,376,6
505522072927016,Flávio Nogueira Júnior,Flávio Nogueira Júnior,371,4
390714917933200,Elton Cristo,Elton Cristo,370,6
111006700550820,Cenarium Amazônia,Cenarium Agência de Notícias Ltda,366,19
197698930267127,Alana,Instituto Alana,363,24
115811301935382,Analice Fernandes,Analice Fernandes,360,8
140386962704024,Governo de Pernambuco,Governo de Pernambuco,360,29
162297750451425,Criança e Consumo,Instituto Alana,355,18
520803328039440,Recicla Sampa,Eco Urbis e Loga,347,10
7970426802,WWF-Brasil,WWF-Brasil,345,54
114603584930023,Bruno Ganem - SP,Bruno Ganem,335,3
976295639063920,Professora Andréa Paula,Professora Andréa Paula,326,85
202455829784818,Governo do Estado de Sergipe,Governo do Estado de Sergipe,326,5
367197653335628,Deputado Roosevelt,Deputado Roosevelt,320,2
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,314,7
104457515108469,Seu Crédito De Volta,These ads ran without a disclaimer,309,11
458048987893303,Delegado Palumbo,Delegado Palumbo,307,4
153983763450134,Clarice Ganem,Clarice Ganem,304,5
251235795032635,Itamar Borges,Itamar Borges,297,1
136344939876101,Gleisi Hoffmann,GLEISI HELENA HOFFMANN,295,43
142652206199393,Aliança Pela Alimentação Adequada e Saudável,Aliança Pela Alimentação Adequada e Saudável,292,2
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,287,12
112208748024338,Agência Rockn - Marketing de Resultados,Agência Rockn - Marketing de Resultados,285,22
239451279837280,Daniel Donizet,DANIEL XAVIER DONIZET,284,10
1671656236440009,Mauro Tramonte,Mauro Henrique Tramonte,281,13
348704312899125,foconofato,FOCO NO FATO,279,10
130558143745099,Alex Manente,Alex Manente,277,11
363464780341639,Prefeitura de Blumenau,Prefeitura de Blumenau,275,5
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,268,12
200994989994067,Deputado Luiz Paulo,Deputado Luiz Paulo,265,1
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,260,7
226121024066240,WRI Brasil,WRI Brasil,259,20
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,255,6
420034204870008,PSD Mulher - Paraná,PSD Mulher - Paraná,252,3
711189698989364,Oceana Brasil,Oceana Brasil,246,20
