Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
165500080198037,Direitos Humanos e Cidadania,"Ministério da Mulher, da Família e dos Direitos Humanos",23804,1
104625758942119,Siga Antenado,Siga Antenado,13629,147
151189004972368,Panasonic Brasil,Panasonic Brasil,12606,3
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,6781,8
301774903545521,Brasil Paralelo,Brasil Paralelo,6181,173
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,5635,218
255804437808407,Vale,Vale,4215,5
159103797542,Greenpeace Brasil,Greenpeace Brasil,4109,210
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,3719,10
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,3469,7
118558464851986,ACTbr,ACTbr,2831,3
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,2829,2
465235726843103,Ambev,Ambev,2780,5
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,2537,1
109226467222782,Brasil Sem Medo,Brasil Sem Medo,2510,218
449013258505096,Prefeitura de Palmas,Prefeitura de Palmas,2398,74
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1852,193
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1701,7
105527742878890,Prefeitura do Recife,Prefeitura do Recife,1543,26
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1482,52
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,1476,3
102913435793947,Beatriz Santos,These ads ran without a disclaimer,1467,149
257250264610736,Be8,Be8,1466,2
333720355130,Petrobras,Petrobras,1463,7
198849783539777,Buscofem,Buscofem,1462,1
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,1379,10
540247616482635,Nohs Somos,Nohs Somos,1326,3
487358637978920,Governo do Tocantins,Governo do Tocantins,1158,10
258088921369,TOTVS,TOTVS,1153,23
157912844276400,Governo da Bahia,Governo da Bahia,1138,4
113400255057275,Impostossauro,CONFEDERAÇÃO NACIONAL DE DIRIGENTES LOJISTAS,1042,27
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1015,3
330379553673497,Oxfam Brasil,Oxfam Brasil,1007,163
404466369619965,Márcio CaneLLa,Márcio CaneLLa,931,2
7970426802,WWF-Brasil,WWF-Brasil,927,56
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,925,8
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,887,9
109770755848061,Suzano,Suzano SA,800,6
113165042099382,Brasil 61,Brasil 61,596,2
224777780881144,Visão Mundial,Visão Mundial,592,19
392062714173023,Assembleia Legislativa do Estado de Goiás,VERSATILY AMBIENTAL E MARKETING,556,4
250305668489402,Professor Kenny,These ads ran without a disclaimer,556,5
101189854802059,Revista Oeste,Revista Oeste,544,9
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",538,13
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,505,20
800191420076446,Paulo Mansur,Paulo Mansur,503,3
486914985073732,Eduardo Girão,Eduardo Girão,485,44
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,476,12
112021296931600,Mônica Lopes,IBPOM,475,20
