Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,514
Flevoland,498
Friesland,678
Gelderland,2123
Groningen,640
Limburg,1123
Noord-Holland,3725
North Brabant,2579
Overijssel,1139
Sint Maarten,≤100
Unknown,≤100
Utrecht,1583
Zeeland,368
Zuid-Holland,4594
