Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,3281648,35
105598124675352,General Juvenal Díaz,General Juvenal Díaz,1349999,7
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1157204,19
1115184931884092,Albert Corredor,Albert Corredor,1133457,3
1586264924948495,Diego Gonzalez,Diego Gonzalez,965106,4
111012198394463,Med Corp,These ads ran without a disclaimer,707955,1
251292808253299,Canadian College,Canadian College,665927,18
338089203596822,Santinarvaezl,Santiago Narváez Lombana,544033,15
359061304951539,David Ruiz,David Gomez Ruiz,535323,26
101642839569704,Javier Marulanda,Dr Javier Marulanda,515831,11
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,503848,9
162949777243451,Andrés Julián,Andrés Julián Rendon,431189,5
108827338788235,Hernando Morales,Por La Defensa De Cali,372624,11
414076942012822,Institución Universitaria Pascual Bravo,Institución Universitaria Pascual Bravo,371691,3
286568181368830,Jhon Ortega,Jhon Ortega,355545,5
101391859627743,Colombia sin miedo,Colombia sin miedo,349031,100
103754197881668,Esteban Restrepo,Esteban Restrepo,341912,2
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,289684,4
1420157294936728,Universidad Del Sinú - Monteria,Universidad Del Sinú - Monteria,277223,2
497475647076975,Fabian Oviedo,Fabian Oviedo,261786,33
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,255909,12
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,249891,22
1420157294936728,Universidad Del Sinú - Monteria,These ads ran without a disclaimer,226478,2
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,226179,4
182717535811515,Esto es Colombia papá.,Esto es Colombia papá.,211677,2
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,209732,97
299469560099835,Alcaldía de Cali,Alcaldía de Cali,206375,8
812165288875574,Jaime Pumarejo,Toro Digital 1972,206320,4
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,202395,6
116379298034788,Elvira Gutierrez,Elvira Gutierrez,197226,1
1735785796740603,José Manuel Sandoval,José Manuel Sandoval,195339,9
111009515199981,Juan Fernando Alvarez Méndez,Juan Fernando Alvarez Méndez,192764,4
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,189152,57
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,186645,22
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,174671,4
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,165910,9
294898197565707,Martin Rivera Alzate,Martin Rivera Alzate,164262,2
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,151741,2
1379991518962469,Fernando Rivera Saraza,Fernando Rivera Saraza,143554,3
263044047137195,Ambiente Bogotá,Ambiente Bogotá,142338,9
145925579383362,Jose Amelio Esquivel,Jose Amelio Esquivel,141934,3
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,138635,4
104351302551385,Camilo Quiroz H,Camilo Quiroz H,134236,1
112233823483908,Mallath Martinez,Mallath Martinez,123274,6
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,117857,9
969143216462972,Felipe Cañizalez,Felipe Cañizalez,117695,2
116801706827652,Mauricio Calderon,Mauricio Calderon,114261,51
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,112164,1
254413518635171,Carlos Sotomonte,Carlos Sotomonte,109443,5
336711793710254,Metro de Bogotá,Metro de Bogotá,108970,2
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,107977,8
1758963097672437,Komofue - Noticias,AT,102715,3
1683544555207079,Rafael Martínez,AT,98577,2
110465777994948,JC Juan Carlos González Mejía,JC Juan Carlos Gonzalez Mejia,98573,3
152548124810114,Alexander Florez,Alexander Florez,97734,2
779497978844485,Ing Benjamin Agrado Restrepo,Ing Benjamin Agrado Restrepo,95410,2
100745279605352,nuevasideas.co,nuevasideas.co,93169,3
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,89907,3
1643303432550207,Gustavo Vélez,Gustavo Vélez,80664,5
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,80344,3
192669784168,Concejo de Medellín,Concejo de Medellín,80169,12
116675204673861,Movimiento Ciudadano Arriba Cartagena,Movimiento Ciudadano Arriba Cartagena,75076,1
105788042199348,James Urrego,James Urrego,73679,8
642780166056166,Daniel Galeano,Daniel Galeano,72212,1
228376881369888,Fredy Sanchez K,Fredy Sanchez K,71976,5
193261550699,Cundinamarca Política,Cundinamarca Política,70972,2
553585915161201,Jhon Molina Putumayo,Jhon Molina Putumayo,70819,3
110673818587137,Eicman Murillo,Eicman Murillo,70490,1
629265973883892,Alcaldía de La Estrella,Alcaldía de La Estrella,69161,2
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,68908,4
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,68573,6
110260770340343,Leonardo Jácome,Leonardo Jácome,67838,3
1649204585296525,Juan David Valderrama,Juan David Valderrama,66573,8
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,65570,4
108233262091178,David Islem R,David Islem R,62860,2
110470161893843,Orgullo Antioqueño,Orgullo Antioqueño,60263,2
113234113483957,Mauricio Muñoz,Mauricio Muñoz,59432,7
1622001728047397,Harman Alcalde,Harman Alcalde,55170,12
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,53424,1
112602178102955,Victor Angulo,Victor Angulo,53120,4
230741350353405,Alcaldía de Rionegro,Alcaldía de Rionegro,51573,1
