Location name,Amount spent (EUR)
Central Finland,1789
Central Ostrobothnia,281
Etelä-Savo,592
Kainuu,296
Kymenlaakso,674
Lapland (Finland),972
North Karelia,642
Northern Ostrobothnia,1796
Ostrobothnia (region),934
Pirkanmaa,2533
Pohjois-Savo,1062
Päijät-Häme,1018
Satakunta,780
South Karelia,376
Southern Ostrobothnia,860
Southwest Finland,2111
Tavastia Proper,833
Unknown,≤100
Uusimaa,14445
Åland Islands,118
