Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
753031955030992,Atiku-Okowa.com,One Nigeria Movement,160721,5
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,115324,6
492378324116772,The Lagos State Government,The Lagos State Government,86127,1
277754446181585,Tonye Cole,Tonye Cole,73346,1
123838944328164,Rethink Nigeria,Rethink Nigeria,47982,3
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,31830,13
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,23042,3
14312764639,Atiku Abubakar,The Atiku Campaign,22148,1
102619289418448,Refined Alliance for Atiku,Pius Ihechi Ikeoba,17484,7
101330078938694,Nigeria News Now,These ads ran without a disclaimer,12553,1
117014670139291,No Negative Vibe,Chiedozie Abarikwu,12074,3
116248814706806,Vote4climateng,Adebiyi Agnes,12033,3
306380336545577,Muhammad Sani Dattijo,Dattijo For Senate 2023,10999,10
171885956874687,Because Of Our Tomorrow,BOOT Party,10794,2
273475106700480,Peter Obi Support Network,Wilson Obinna Agu-Thomas,10596,2
280983209099426,Isa Ashiru Kudan,Bamali Surajoddeen Saad,10287,2
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,9023,3
101300476067946,The Northern Umbrella Forum,Northern Umbrella Forum,7628,2
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,6155,3
103018869332378,BantuPage,Ikechukwu Orji,5513,7
105018565612690,Atiku Listens,Atiku Listens,5130,3
109187398481463,Peter Ndubuisi Mbah,Peter Ndubuisi Mbah,4914,2
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4757,2
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,4751,1
654180731859809,T-Police,T-Police,4645,1
215863191948778,Frank Nweke Jr,Frank Nweke Ii,4217,5
100184822405750,Saliu Mustapha,Saliu Mustapha,3998,3
954771728004488,Lux House Inc.,Tonye Isaac,3850,3
106804501674694,Naked Truth Productions,Naked Truth Productions,3816,1
102835755970763,NN19,NN19,3418,2
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,3314,1
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,3283,3
114009474939343,Hon. Collins Ezenwa Ilo,Collins Ezenwa Ilo,3142,3
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,3124,1
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,3057,2
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,3043,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,3018,6
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,2676,4
163415157011050,Elevation NG,The Elevation Church,2666,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,2527,2
100202924924063,Page 36,Page 36,2413,11
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2288,1
188127847873279,INEC Nigeria,INEC Nigeria,2157,1
399548340152180,Farmers Creed,Tamunokiri Biebele Lawrence,2058,1
108543635359922,KLAYF,KLAYF,1968,3
101669621264320,Lawrence B. Tamunokiri,Tamunokiri Biebele Lawrence,1939,8
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,1935,2
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,1921,4
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,1845,2
101246432732955,Chijioke Okereke Campaign Organization - COCO,Chijioke Okereke Campaign Organization - COCO,1845,1
111681675158770,Broken not Shattered,These ads ran without a disclaimer,1845,1
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1830,4
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,1766,1
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,1743,3
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1719,4
1378356925818542,Gombe South Rebirth Forum,Joshua Keftin Amuga,1679,4
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,1666,2
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,1645,3
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,1619,2
109450211203581,A Senator For All,Azeez Olasunkanmi Lekan,1543,2
10750083165,The Africa Report,These ads ran without a disclaimer,1503,1
113891508248179,Chi market place,Chinemere Okoro Wilfred,1395,1
101622722635138,Advocacy For Good Governance,Nnadi Sunny,1317,4
102169824695398,Rero TV,Rero TV,1252,3
110932215218943,Obi-Datti 2023,These ads ran without a disclaimer,1172,1
2332837953706535,Gerald N. Udonsi,These ads ran without a disclaimer,1089,1
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,1087,1
100891936186234,Lekan Magnus Lakim,These ads ran without a disclaimer,1082,1
422174298344167,Francis Rapheal Biobarakuma,Francis Rapheal Biobarakuma,1072,2
110629564899604,Adetokunbo Adeaga - Comfort 2023,Ayodeji Taiwo Oladeji,1024,3
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,1023,1
110045295339068,Comedian sweto,These ads ran without a disclaimer,1009,1
100318556109764,St.Patooo,These ads ran without a disclaimer,1002,2
100064089814990,,These ads ran without a disclaimer,1000,1
100104176253470,Prophèt Onyedikachi Ogozi,These ads ran without a disclaimer,1000,1
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,984,2
307368095985461,I Sign Against Corruption,These ads ran without a disclaimer,984,1
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,984,2
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,960,4
100854544997653,Gborogbosi Support Movement,These ads ran without a disclaimer,923,1
110159690508913,Global Survey,These ads ran without a disclaimer,883,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,851,2
275932466581893,Being Terence Obaoghe,Being Terence Obaoghe,810,1
104301685797883,New sokoto with Ahmad Aliyu FCNA,These ads ran without a disclaimer,805,1
103060401407185,Bayelsa Government New Media,Bayelsa Government New Media,757,1
110218315025705,Newsan National Secretariat.,THE SOCIETY FOR WATER & SANITATION – NEWSAN,729,1
102942029364614,YOUTH MUST OBEY,These ads ran without a disclaimer,686,1
345763855563592,Savdfutur,Savdfutur,671,2
101836915650800,Veritas MEDIA,THE POLITICO,644,1
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,576,3
1744066139231173,Princess Josie Slowly deteriorating,These ads ran without a disclaimer,568,1
1662239013832778,The Bridge Leadership Foundation,The Bridge Leadership Foundation,517,1
107655755567930,Princess Victoria Ibokette,Umoh Bassey,513,1
112372781761085,Abibat Mogaji Beneficiaries Vanguard 4 BAT,Odunbaku Sodiq Adekunle,512,1
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,478,1
102064925267644,GOVERN-MEND,GOVERN-MEND,461,1
2162773263850270,Khalil Network,Khalil Network,461,1
111062555210384,Autogramng,These ads ran without a disclaimer,445,1
105018565612690,Atiku Listens,These ads ran without a disclaimer,415,1
103876095960528,Adewole Adebayo Presidential Campaign,Adebayo Adewole Campaign Group,403,1
153928958013238,Oluwadare Timothy Oki,Oluwadare Timothy Oki,393,1
102322559420207,Faniyi Wale,These ads ran without a disclaimer,357,1
134576693722549,ISYAKU.COM,These ads ran without a disclaimer,339,1
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,281,1
100445736279310,Hon. Ismail oke,Ismail Oke,271,1
