Location name,Amount spent (HUF)
Baranya County,38769
Borsod-Abaúj-Zemplén County,57665
Budapest,241897
Bács-Kiskun County,45368
Békés County,32052
Csongrád County,39249
Fejér County,44050
Győr-Moson-Sopron County,41719
Hajdú-Bihar County,47712
Heves County,47510
Jász-Nagykun-Szolnok County,93559
Komárom-Esztergom County,29284
Nógrád County,19066
Pest County,114506
Somogy County,28887
Szabolcs-Szatmár-Bereg County,38546
Tolna County,24030
Vas County,27844
Veszprém County,32195
Zala County,31917
