Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
197770137236410,日本維新の会,日本維新の会,306753,156
117914038333112,自由民主党 大阪府支部連合会,自民党大阪府連,215604,1
116754254661229,大阪市選挙管理委員会,大阪市選挙管理委員会,121374,2
1904070096535109,スマート選挙,株式会社センキョ,121222,39
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,111773,2
104037359317288,公明党 城東支部,株式会社サーカス,94331,14
684161888345926,西日本新聞me,西日本新聞me,66618,42
475681929154100,国連UNHCR協会,国連UNHCR協会,60729,16
101060982860934,福岡県選挙管理委員会,福岡県選挙管理委員会,50536,7
275005077647370,愛媛県選挙管理委員会,愛媛県選挙管理委員会,39995,2
415996795182053,ひまわり証券,These ads ran without a disclaimer,37603,3
447999132423783,千葉県選挙管理委員会,千葉県選挙管理委員会,37060,1
105839479114586,栃木県選挙管理委員会,栃木県選挙管理委員会,33836,2
112250785160571,佐賀県議会議員選挙2023,佐賀県選挙管理委員会,31429,2
108971153774431,品川区議会自民党,株式会社マイム,30421,11
819272734776033,兵庫県選挙管理委員会,兵庫県選挙管理委員会,29091,3
100789405705259,神奈川県選挙管理委員会,株式会社旭広告社,28747,28
109928068682116,長野県選挙管理委員会,長野県選挙管理委員会,27032,6
651801698258818,NewsTV,NewsTV,26948,6
100514849660851,三重県選挙管理委員会,三重県選挙管理委員会,26218,1
1886360704784999,秋田県選挙管理委員会事務局,秋田県選挙管理委員会事務局,24874,4
112647271461061,えりアルフィヤ,えりアルフィヤ後援会,20396,5
108136530968730,おねがい社長！,These ads ran without a disclaimer,20048,1
106489258987363,名古屋市・愛知県議会議員選挙啓発アカウント,名古屋市選挙管理委員会事務局,19355,2
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,16852,11
100264156173661,売れるTwitter導入セミナー,These ads ran without a disclaimer,15675,1
115001374867292,福井県選挙管理委員会事務局,福井県選挙管理委員会,15504,2
118784644457500,日本維新の会 よだかずたか / 千葉県政策委員 - 美浜区 -,竹澤敏道,14750,9
140053346132432,オンライン株式取引所,These ads ran without a disclaimer,14392,4
113041875048507,山形県選挙管理委員会事務局,山形県選挙管理委員会事務局,13961,2
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,13375,4
1108998585837540,香川県選挙管理委員会,香川県選挙管理委員会,10922,1
121375287542489,福岡市選挙管理委員会事務局,太和田 基,10676,1
105817000162440,大分県選挙管理委員会,大分県選挙管理委員会,9548,5
113636431681669,千葉市・区選挙管理委員会,千葉市・区選挙管理委員会,9154,1
