Location name,Amount spent (USD)
Chaouia-Ouardigha,≤100
Doukkala-Abda,≤100
Fès-Boulemane,122
Gharb-Chrarda-Béni Hssen,≤100
Grand Casablanca,433
Guelmim-Es Semara,≤100
Laâyoune-Boujdour-Sakia El Hamra,≤100
Marrakesh-Tensift-El Haouz,153
Meknès-Tafilalet,110
Oriental,115
Oued Ed-Dahab-Lagouira,≤100
Rabat-Salé-Zemmour-Zaer,276
Souss-Massa-Drâa,183
Tadla-Azilal,≤100
Tangier-Tetouan,200
Taza-Al Hoceima-Taounate,≤100
Unknown,≤100
