Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,42341637,153
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,20340290,94
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,9230622,47
108132042285089,Erwin Aksa,Yayasan Golkar Institute,9140841,115
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3726192,19
104830667806476,Melihat Indonesia,Melihat Indonesia,3225721,70
111864151754055,Esensi TV,Esensi Tv,2764099,50
110419528729730,Golkar Makassar,Yayasan Golkar Institute,2023022,12
102656349157647,Tugimanisme,Tugimanisme,1694127,36
23383061178,Prabowo Subianto,indonesia Adil makmur,1687467,8
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1498746,10
100634344801574,Gus Raharjo,Gus Raharjo,1395241,34
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,1308694,8
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1242968,10
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,1054773,36
168218596696591,Hetifah Sjaifudian,Yayasan Golkar Institute,1015917,8
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,945131,7
110952238516382,Kiki Daliyo,Kiki Daliyo,765045,30
101804639078770,Unboxing Anies,Unboxing Anies,746114,8
197545083607941,Harian Kompas,Harian Kompas,680195,20
106690092440342,Pemilu KIT,PEMILU KIT,613046,18
164909433966316,Suara Anies,Suara Anies,612162,10
1004727719661767,Rian Ernest,Yayasan Golkar Institute,506777,6
104317482149268,DPRD Provinsi Jawa Timur,DPRD Provinsi Jawa Timur,503240,23
106894958316644,Relawan sintawati,Relawan sintawati,476546,26
102141366190224,Saiful Halim,KBS,469641,3
111956354585758,Gelora Muda,These ads ran without a disclaimer,450841,1
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,439574,5
349963858704476,Komit Digital,Komit Digital,421925,66
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,413984,7
111805655036485,Humas DPRD Pati,Humas DPRD Pati,405731,4
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,404788,10
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,386072,5
1885017341733339,Relawan Anies,Relawan Anies,353473,2
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,280478,2
39253583478,PDI Perjuangan,PDI Perjuangan,272583,29
1419236281714929,Andrei Angouw,Andrei Angouw,254098,1
101892459525100,Jejak Kaki Garuda,Jejak Kaki Garuda,253552,5
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,251097,7
110547131467051,Ikfina Fahmawati,Ikfina Fahmawati,243537,9
1985678091452485,Sally  Rachmasari,Partai Solidaritas Indonesia,243053,1
397612604060624,ilham mendrofa,ilham mendrofa,228883,5
110750361762052,Pikiran Rakyat,Pikiran Rakyat,228257,23
