Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
106743188642083,Φίλοι Μητροπολίτου Λεμεσού Αθανασίου - Friends of Metropolitan Athanasios,Neofytos Georgiou,569,23
104730922313108,Ανδρέας Μαυρογιάννης - Andreas Mavroyiannis,Ανδρέας Μαυρογιάννης - Andreas Mavroyiannis,338,27
699709590070377,Mehmet Harmancı,Mehmet Harmancı,212,6
101194455862998,Νίκος Χριστοδουλίδης - Nikos Christodoulides,Team Christodoulides2023,191,17
620027974738907,Γραφείο Τύπου και Πληροφοριών - Press and Information Office,PIO Cyprus,≤100,6
369722249746043,Ιερά Μητρόπολις Κωνσταντίας- Αμμοχώστου,Ιερά Μητρόπολις Κωνσταντίας- Αμμοχώστου,≤100,22
178362315106,European Parliament,European Parliament,≤100,11
117799504920552,ΑΚΕΛ - AKEL,ΑΚΕΛ,≤100,12
102159248914509,Dr. Süleyman Uluçay,Dr. Süleyman Uluçay,≤100,3
100513596223095,Murat Şenkul,Murat Şenkul,≤100,7
519155634805463,Zeki Çeler,Zeki Çeler,≤100,2
106262547828612,Φωτεινή Τσιρίδου - Fotini Tsiridou,Fotini Tsiridou,≤100,2
101539042396068,Γιώργος Κολοκασίδης · Υποψήφιος Πρόεδρος Δημοκρατίας 2023,Georghios Colocassides,≤100,1
2147276642205753,Κωνσταντίνος Χριστοφίδης 2023,Neo Kyma | Volt Cyprus,≤100,8
620027974738907,Γραφείο Τύπου και Πληροφοριών - Press and Information Office,These ads ran without a disclaimer,≤100,2
698669730577000,Ygeiawatch,Ygeiawatch,≤100,8
101095496169810,Hüseyin Amcaoğlu - Gönyeli-Alayköy Belediye Başkan Adayı,Hüseyin Amcaoğlu,≤100,6
162863994461073,Center for Social Innovation - CSI,Center for Social Innovation - CSI,≤100,4
109466415295250,Şifa Çolakoğlu,Şifa Çolakoğlu,≤100,3
103113405953696,Salih Oktay,Salih Oktay,≤100,2
1531479000429406,"Water Board of Nicosia, Cyprus Συμβούλιο Υδατοπρομήθειας Λευκωσίας","Water Board of Nicosia, Cyprus",≤100,2
109379988652594,Fuat Namsoy,Mediazet Reklam Ajansı,≤100,5
102340129383976,Κρατικά Βραβεία Λογοτεχνίας,Avaton Communications,≤100,2
