Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,332633,28
371453409556353,Red Coquimbo,Diarios en Red,180602,21
285417644878678,Red Antofagasta,Diarios en Red,180329,21
351583768232100,Red Tarapaca,Diarios en Red,179568,21
307330256067716,Red Atacama,Diarios en Red,179502,21
104189318481439,Minería y Futuro,Mineria y Futuro,167640,14
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,127966,7
1548643738480723,Asistencia Deudores,Asistencia Deudores,111878,10
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,111858,2
247284741960102,Corporación Humanas,HUMANAS with Facebook ads credits,65337,1
78239901502,Diario Financiero,Grupo DF,64521,13
105798328215264,Asistencia Familia,Asistencia Familia,62635,2
112089607203762,Consejo del Salmón,Consejo del Salmón,42278,8
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,40933,3
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,40479,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,28353,2
103527991214141,Cero DICOM,Cero Dicom,24121,8
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,23989,4
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,23989,4
103030962615298,Chile YAAC,Chile YAAC,19117,6
100447419569628,Demócratas Chile,Demócratas,18605,6
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,18467,3
1101427233255754,Christopher White,Christopher White Bahamondes,18435,3
127876183906716,Ripley Chile,These ads ran without a disclaimer,16999,1
130550720303550,DuocUC,Duoc UC,15717,1
26929188652,El Observatodo,MiVoz.cl,14450,25
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,14210,17
158951974167913,AFP Capital,These ads ran without a disclaimer,12648,1
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,12123,8
855311658006240,Jorge Díaz Ibarra,Jorge Elias Gregorio Diaz Ibarra,11500,1
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,10279,1
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,10012,1
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,8539,1
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,8424,3
930597163645465,Muni Colina,Muni Colina,8055,1
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,7934,1
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,7618,1
